Text,Mood
im trying to meet and get to know people but i feel so shaken up and terrified,fear
i am feeling so very much restless,fear
i would be blatantly lying if i said i wasn t scared at all concerning the next few months as certain times i do feel very frightened indeed and i do have to try my very hardest to remain optimistic,fear
ive been feeling agitated lately mainly because i havent been feeling like i have had much control over my time,fear
i would further describe this feeling as insecure fear of the uncertainty,fear
i forgive myself that i have accepted and allowed myself to feel tortured by a headache,fear
im starting to feel really fearful of success now,fear
i hope i didnt hurt wills feelings but it kinda agitated me and feelin how i was feelin really didnt help after i got my well immma go to bed line,fear
i feel apprehensive and worried that i won,fear
i was feeling quite frightened about the literacy rate of the next generation,fear
i can ignore them and i do but i hate the way it makes me feel slightly vulnerable irritated self conscious and when someone does something which makes a person experience those negative feelings its not harmless,fear
i find myself feeling uncertain and anxious,fear
i think if i don t make an example of you she will feel threatened in her ability to guide the musical integrity of the station,fear
i was feeling particularly insecure today,fear
i feel like im still afraid of facing those things,fear
i was in a very crabby pregnancy feeling very very scared and challenged,fear
i feel so indecisive about where to go and what to do,fear
i feel like i am terrified for the future,fear
i could count music would move me to tears and comedy programs would make me feel uncomfortable,fear
i feel overwhelmed and have no idea where to focus my energy besides to take care of omar bottles and diapers hugs and kisses,fear
i have been waiting and watching the days tick by as my due date approaches i feel like some days i get a little agitated and anxious about whats t,fear
i am lost and i feel doubtful with no tinge of confidence i just want to be left alone,fear
i bought the film amp battery but have been feeling intimidated,fear
i feel uncertain about but there are definitely times when i knew there was something wrong like when i just knew ethan had an ear infection out in kentucky and we needed to go to urgent care,fear
i have learnt to interpret the local language rather than feel threatened by it,fear
i often feel inhibited by everything and so i shut down,fear
i think that s one of the things that made me feel so uncomfortable in my marriage,fear
i feel terrified just thinking of talking to them,fear
i feel apprehensive while opening the blue door,fear
i know i am supposed to care but i could only feel terrified at the thought of having to see her mother again,fear
im excited yet feeling a little skeptical,fear
i don t feel agitated first thing in the morning jarred awake by the screaming cries of piezoelectric evil,fear
i wont say i didnt start out feeling a little intimidated at the thought of taking things apart,fear
i feel distraught when she behaves in a way that is contrary to what ive taught her and sometimes i wonder what her life will become if i cant get her to act right,fear
im feeling a little apprehensive about things as i write this and come to the realization that a lot of things in my life depend on other peoples acceptance of me as a person i am applying to graduate schools,fear
im starving for at least six hours of conversation with someone anyone who wont make me feel hesitant,fear
i really feel uncomfortable there,fear
i am conscious of with a lack of passion feelings of loneliness doubtful and overwhelmed,fear
i feel like my frantic prayers from yesterday were totally answered,fear
i spent a lot of time at university and afterwards feeling scared inadequate and intimidated,fear
i still feel like a scared child,fear
i do feel skeptical about the creditability of the stats,fear
im thankful for it and the parents because they are understanding and make me feel less wimpy,fear
i often feel nervous before the event starts despite my countless experiences,fear
when i had to give a speech about some historical event,fear
i feel unsure of what to say to people what to think about the pain that they are feeling and unsure of how to react when people start to cry as a result of the challenges that they are internally facing,fear
i am happy with my progress other than feeling uncertain on some articulations and the ending of the piece,fear
i remember feeling terrified and threatened and so i blocked my bowl of noodles so they couldnt eat it,fear
i feel frightened sorry next ten years going youth,fear
i often think of him when working with someone who feels helpless,fear
i feel naturally sceptical about insurers as it looks like that they need to try and pay off paying in a claim if and when they can,fear
i feel shaky at times i feel so excited about leaping and bounding for the opportunities and schooling,fear
i feel like i m feloniously assaulted every time i carry the ball,fear
i feel that in today s world we are often too afraid to speak up about things that we feel are wrong,fear
i feel that the winner of fitch penn at would be thrust into the title picture that the ufc is probably feeling hesitant to put them into right now having both lost to gsp convincingly,fear
i feel so many people are hesitant to let others see their information posts etc,fear
i ended up feeling very frightened by the future tempered with a confidence that we will prevail but it will take all our ingenuity and abilities to plan and innovate to do so,fear
i feel no longer scared of what life brings me,fear
i feel agitated ativan for those who need to know but im home im healthy baby is good and akiva is already adjusting,fear
i appreciate having a woman at the pulpit and don t feel threatened as many males,fear
i feel like he showed me i don t have to be afraid to show that side,fear
i start to wonder what s the point in trying to be myself when everyone just wants me to be something else or act a certain way that i feel uncomfortable with,fear
i going to feel pressured to entertain keep up the conversation or otherwise be one of the center of attention,fear
i didnt even feel scared nervous at all,fear
i feel shy p,fear
i walked out of there probably feeling less fearful happier and content than any other time,fear
im feeling more and more uncomfortable here at my aunts as time goes by,fear
i just feel so anxious and depressed today,fear
i guess compared to the previous days grinnell glacier hike this trail is a piece of cake i even passed by one very pregnant hiker who was taking the trail at a pretty good clip which made me feel pretty wimpy actually,fear
i bought nice canvases and lots of paints to play with so i didnt feel inhibited and i know that has contributed to the evolution,fear
i don t feel afraid,fear
i grabbed only a kick board feeling too intimidated to grab flippers as well,fear
i am feeling anxious today maybe its because i drank some caffeine a little while ago i know i need to avoid it such a hard habit to break,fear
i could feel myself becoming agitated and i need to get away so i walked away and lay down on the beach somewhere else,fear
i guess what i am saying here is that if you feel your masculinity is threatened by feminists youre incredibly insecure shallow and stupid,fear
i feel like i would like to see something tortured and this would bring me joy,fear
i have faltered then into playing small so that others wouldnt feel unsure around me,fear
i wasnt feeling all the le shades so opted for this one trying to shy away from usual colour choices,fear
i was feeling unsure about the mark twain and henry james lecture i was due to give yesterday the class turned out beautifully,fear
i feel scared and ashamed and anxious,fear
i am feeling alittle apprehensive because weekends are always hard for me to eat right,fear
i actually feel like im being tortured,fear
i could help but feel deeply doubtful about my decision to come to india,fear
i understand you are feeling distraught by all of this,fear
i suddenly feel apprehensive of who might be reading of whom i actually am writing to,fear
im kinda excited nervous about the costume plans which i feel a little hesitant to post cause i dont want anyone to steal but really i know no one on my f list would steal it and no one reads this anyway so im safe,fear
i also feel reluctant to abandon my universes and dive into something completely new the old ones are so conveniently comfortable after all,fear
ive been feeling a bit hesitant about this blog lately,fear
i would feel anxious if i were putting out fires while wearing something that billowy but i like the colors the way the fabric drapes and the smooth texture,fear
i want to stop feeling so pressured to come up with a fantastic post that is sure to knock your socks off,fear
i just feel like im constantly being tortured,fear
i feel a shaky argument at best,fear
i feel like im almost uh afraid of everything so to speak,fear
i could lie undetected feel like i could die unprotected from safe as houses james is sure to pull you into his world and keep you in his grasp until hes sure youve got his message,fear
They looked like a crowd of frightened childr,fear
i don t feel pressured to live up to any lofty presentation of my life or succumb to lesser perspectives,fear
i feel agitated because i know there are things i cannot solve,fear
i feel shy at the fact that i love these inanimate things,fear
i am feeling very intimidated by the language barrier usually i like to go out and drink by myself but here i cant carry a conversation with the locals,fear
i want to learn the game well enough to play without feeling intimidated,fear
i feel like myself just a much less neurotic and sometimes less energetic remix,fear
i feel so pressured not just by my family but by myself too,fear
i feel doubtful if im even worthy of you,fear
i feel like i am suddenly losing my voice and terrified of becoming who i used to be when all i know is the person now,fear
im feeling a little apprehensive about how the overnights will go,fear
i don t feel shy or self conscious at the prospect of writing about this phase that i go through every winter this post holiday shedding of fat,fear
i airspace as the shia and many sunnis feel existentially threatened by isis,fear
i hate some people there and i feel threatened and i dont like it but thats how it is,fear
i realize that my coming home late makes you richmod feel suspicious or i get that it scares you when i yell,fear
i remember feeling so scared,fear
i feel weird having to yank it down and readjust it at points,fear
i start to feel mildly shaky,fear
i feel for i have nothing to truly feel so distressed over,fear
i feel frightened by it all,fear
i am feeling a little nervous but very excited nonetheless,fear
i must admit it does feel a bit strange swatting off the mosquitos while writing up a christmas post being eaten alive i am but it is nice to have a boxful of cards ready and no last minute rush,fear
i love spending time with them and i feel they add so much to my life there are times when i feel so utterly distraught after listening to things they have to go thru on a daily basis and how they are treated by their family and people who are at the assisted living home,fear
i still feel startled by his wording of the lord was concerned that i was worried i am going to have to do some thinking and praying about it,fear
i really did feel very very uncomfortable with the question,fear
i am just feeling very overwhelmed disappointed and bitchy overall,fear
i feel you shouldnt mess with so im skeptical yet willing to taste test,fear
i never really felt threatened but there was a big difference between not feeling threatened and the realization that prison could be a very dangerous place,fear
i find intimidating or find myself avoiding because i feel overwhelmed them,fear
i really had no particular expectations of him and am sad that he was maybe feeling pressured to perform,fear
i feel a strange distancing,fear
my father was very angry with me,fear
i feel frightened to see a million youngsters aspi,fear
i still feel like i could arrange my own flowers but i am hesitant to put the pressure on myself on the day of,fear
i would say is if you re feeling the desire to push because you feel fearful then wait,fear
i see is that god understands what im feeling he gets the fact that im a little hesitant at times to take those steps moving forward,fear
i hate feeling uncomfortable,fear
i also cleaned house which is the best therapy when i am feeling anxious,fear
i feel like a tortured soul again,fear
i feel skeptical about relationships between others when they seem so upfront about there emotions,fear
i cut this out of a magazine years ago and have it posted somewhere in plain view currently in my bathroom so that when i am feeling insecure or sorry for myself i can read it and remind myself to keep it moving,fear
i am feeling more and more terrified by the minute,fear
i feel so weird and shit lol,fear
i was feeling like a timid kid who somehow managed to reach the hotel doesn t know what he is doing in a gd and simply wants to get out,fear
i couldn t help but feel that she might even be afraid of us but i guess having to live for the first time under a stranger s roof far far away from home can make anyone scared,fear
when i dream of anything terrifying i used to have fear for the rest of the day that the dream might come true eg,fear
im tired of feeling so insecure with myself,fear
i feeling like im being tortured and deprived from a more comfortable stay and rest,fear
i remember being pregnant with my first and feeling very anxious about even just the thought of having a boy,fear
i ask the doctor after inhaling what feels like a most tortured last breath,fear
i feel suspicious of everything,fear
i feel confused writing it,fear
i did that i last about minutes and then i could feel if i stayed there i was going to get agitated so i got up and instead of calling this a failure i claimed it was a successful meditation,fear
i say this i also realize how privileged i am to be living in the north and to feel shaken by september th when such things happen in many parts of the world all the time,fear
i feel less restless already i think that really is the answer,fear
i might think about it a little bit and if i can t figure it out then i go on to something else but i don t have to know an answer i don t feel frightened by not knowing things by being lost in a mysterious universe without having any purpose which is the way it really is so far as i can tell,fear
i want that so excited you pee your pants feeling on christmas eve and the frantic tearing of wrapping paper at six o clock on christmas morning,fear
im feeling so uncertain about what to do,fear
i feel uncomfortable with meeting cs friends,fear
i hate feeling confused,fear
i want to apologise to those good people in minority groups who feel threatened and disillusioned by the shocking comments made by mr mcconnell and the backing given to him by mr robinson,fear
i appreciate their gentle guidance and valuable advice for some reason i still feel intimidated and embarrassed,fear
i feel that the nd s is a pretty shaky one but i tried,fear
i began to feel really anxious and panicky which ultimately resulted in an outwardly quiet panic attack,fear
i dont know why i feel frightened by it maybe because of its sheer size,fear
i feel slightly hesitant in owning up to watching,fear
i still feels shy to speak to his idol sachin tendulkar off the field but says his honest opinions on a cricket field about team,fear
i feel afraid in sharing my thoughts,fear
i didnt remain in that full fledged panic all day long but i did feel very skeptical and not very sure of things,fear
i feel a little more nervous about these two workshops than i have previously,fear
i will not miss a nightmare on elm street though i m feeling rather skeptical about the remake version but yes have some faith in samuel bayer and michael bay,fear
i am feeling a sense of frantic need as there is so much i want to explore art wise while i am here on this island on my own,fear
i feel uncomfortable talking to her at times,fear
im not the jealous type but as ive been dealing with copious amounts of jealousy over the past few months i also feel its about time her fiance feels their relationship is threatened by this thing we have going on,fear
ive developed a few strategies for times when im feeling especially shy,fear
i feel weird in my own skin meeting folks where i can in such matters,fear
i was able to say that i was indeed the fact that i felt able to post what i did spoke of me feeling somewhat less vulnerable than i have done at times over recent years,fear
ive left him in the peripheral most of the time only remembering him when im feeling frightened helpless or down,fear
i mean my life completely sux and i feel tortured why does he love watching me have,fear
i feel microsoft should feel threatened,fear
i joined a huge group of people in a really unfamiliar place sitting in the sports hall feeling ridiculously nervous because i knew no one not cool,fear
i could admit i m feeling really afraid right now,fear
i feel a little suspicious of this generous offer,fear
i feel so helpless and worried not only worried about my own mental health but also and especially sick with worry when i think of the creepy illness of my blue friend hes only in his forties he cant just die can he,fear
i was trying to suppress feeling neurotic and crazy,fear
i personally feel that the almost five years of frantic activity from federer resulted in weakening of his immunity,fear
i feel someone s hand on my shoulder and i am so startled i pull away too fast and trip,fear
i have become more trusting of her and more secure around her the past few months why do i feel bashful anxious whenever she comes up,fear
ive spent way too much time feeling pain to the point that im frightened to leave myself open to it,fear
i feel that allot of people think of me as a fearful person,fear
i love shrimp and ive had kung pao so im not feeling intimidated at all,fear
i have played a great set i feel really hesitant to ask,fear
i remember feeling anxious and uncomfortable so i called my mom,fear
i couldn t explain why i was feeling frantic and frankly felt a bit unspiritual even voicing it,fear
i think that its sad that they look at the world from such a racist point of view or feel like they are threatened or inferior or something,fear
i wished theyd had put me on the first of their list so that the kids will feel intimidated and id play better,fear
i feel threatened takes no time to try to step back and look at the situation rationally or try to see things from someone elses point of view,fear
i feel in case you are that frightened of the us government infringing in your privacy then you certainly shouldn t have a google account nor google desktop lookup nor a gmail account,fear
i am starting to feel restless detecting a touch of cabin fever a call to venture beyond my walls,fear
i dont know why its stopped doing that now but i feel very distressed over it,fear
i woke up this week feeling uncertain and unsure of what i should do,fear
i had to find my way out in the dark and i remember groping my way down the steps feeling almost scared because of all the noises and rustling around me,fear
i am otherwise in good shape and attractive but i feel inhibited because of the marks i have from my pregnancy i feel repulsed by them do men feel the same,fear
i feel insecure whenever i wear clothes without sleeves and also clothes which make my bra visible,fear
i feel like i cant trust people anymore and that makes me suspicious of everyone,fear
i feel a little intimidated scared amp usually end up walking right back out,fear
i feel like people will judge me if i call them and think im neurotic,fear
i feel so distraught that i never seemed to win no matter how hard i fought and it always seems that it nothing is all ive got and im doomed to just sit and rot,fear
i sometimes feel doubtful that i will ever find someone that i love unconditionally,fear
i feel painfully shy when it comes to sketching out art ideas but i think its something i need to get over,fear
i woke up feeling terrified my heart pounding fast and hard against my rib cage,fear
i always feel so weird watching my videos in the audience because i totally pay attention to the audience reactions,fear
i feel slightly terrified when course leader mark vernon encourages us to draw a relationship map to illustrate out romantic past,fear
i feel a strange sensation course through my limbs,fear
i could feel his voice shaken a little bit,fear
i feel a bit terrified of some financial aspects going on i am just believing god will advise me how to handle those circumstances,fear
i am feeling that nervousness and flicker of fear that one generally feels during change or as a hesitant reaction to change,fear
i should do to help get a good night s sleep and to calm down and slow down my brain so i can feel less agitated and get things done well also so i can feel enjoyment for the things i do,fear
i don t feel scared of death itself as i believe it will be like a very deep sleep without the snoring img src http s,fear
i was reading about how many therapists feel that all women are victims of rape whether they have been assaulted or not simply because of the trauma caused from living in a society where they constantly fear it happening to them,fear
i was almost caught in the girls hostel by the security men,fear
i hate feeling vulnerable and try hard to live so im not to the extent possible,fear
i am disguising my feelings with sarcasm that is usually the last resort of people who are timid and chaste of heart whose souls have been coarsely and impudently invaded and who until the last moment refuse to yield out of pride and are afraid to express their own feelings to you,fear
i feel reluctant to sit outside alone in public places,fear
i don t know how you feel but increasingly i find my love for cricket assaulted from all directions,fear
A patient in an anxious state is more likely to bump into  or trip over  objects  shaking or tense hands are more likely to drop things  spill things and so ,fear
id secretly feel that shes getting uptight for nothing and sorta nagging for nothing,fear
i feel like i ve been making some pretty wimpy grocery trips lately as we ve been way too busy to keep up,fear
i sat and thought about what he was saying and asked him to elaborate his feelings on the topic since it was just so strange and foreign to me,fear
i forgive myself that i have accepted and allowed myself for feeling helpless,fear
i feel really reluctant to show some of my old doodles,fear
i forgive myself that i have accepted and allowed myself to accept the surprise personality as me as the who i am not realising that this is not who i am but my mind its a program that is running and that animates me when my mind thus i feel threatened,fear
i said feeling fairly sceptical about the whole thing,fear
i posted that post i was feeling confused and hurt and didnt know where to go,fear
i pay closer attention i notice that i feel unsure about whether i m communicating all this clearly,fear
i feel a bit insecure right now but thats me overtly negative,fear
i felt for feeling helpless was magnified by the fact that i knew i could go home with relative ease to one of the richest countries on earth while for the palestinians around me this weight had been on them their whole lives and didnt appear to be going anywhere,fear
i look at it i am reminded of his full vibrance and it soothed me when i was feeling anxious about what he was going through,fear
i didnt feel the feeling but saying those words i felt shy,fear
i suppress my feelings or needs to avoid feeling vulnerable,fear
i feel so ducking weird,fear
i am very rarely superstitious and prefer to put faith in myself to overcome problems over any other solution but i feel hesitant to provoke the cancer,fear
i feel i am most vulnerable when i arrive in a country,fear
i woke up i had such a feeling of despair i was terrified and sick and worried and every other possibly emotion that one feels in a situation like this,fear
i don t think that female characters should be warm and cuddly but i also feel like writers are afraid of making their female characters feel anything for fear of them being called mary sues,fear
You then left that meeting  rather hurriedly  before it ended  in a very anxious sta,fear
i feel fearful sharing because i am afraid of feeling inadequate or incompetent,fear
im feeling now makes me terrified of my plans to move to a different city in just over a year,fear
i feel scared and i can honestly say that i don t know what i want to do,fear
ive heard that human beings being chucked in their general direction actually does make them feel threatened,fear
i also was feeling fearful that once i stopped i would never be able to do it again,fear
i was feeling very apprehensive because i had seen several procedures that resulted in significantly shorter toes,fear
i correct in feeling intimidated,fear
i could not help feeling a strange but keen kinship with them the author s and those who listened to the same story recited by ancient rhapsodes,fear
im drownin inside my thoughts feelin all paranoid,fear
i can feel nervous about the future caught up for an instant in questions of what if and oh shit and why at this point in history,fear
i do things that make you feel pressured or dislike,fear
i started to feel like two of my toes were rubbing together weird but the next aid station was a mile away,fear
i am less able to deal with her and feel her as more stressing when i am agitated,fear
im afraid to show off to the world about how i feel is it because i dont want to tell the world that im vulnerable,fear
i was feelin skeptical about the hygiene purposes on the other hand i was thinking heck la i wouldn t be that unlucky to get food poisioning since i was there and witness how they actually cook the foods,fear
im feeling so shaky by this time,fear
i still have three days left and i feel like im getting agitated,fear
i krishna kills trinavarta going high and high and kills trinavarta and after that he finds himself dangling on a tree just a few feet high and he syas what do i do i am feeling scared and sri balaram asks him to come down to jump and money pushes him,fear
i feel doubtful about lately,fear
i know that i am no where being ready for a relationship but then i met you and i like it and i really like that about him i just pray he is feeling the say even though he is saying all that which everything in my life i am always a little doubtful,fear
i dont know what it is but i just feel a strange sadness,fear
ive read both of these books in the past year and know ballad pretty well because ive re read it twice and i know that they both have a theme of death prospect of death and a feeling of being on guard suspicious,fear
i feel vulnerable i feel weepy i feel humbled,fear
i really associate this weather with trying and hoping and feeling uncertain,fear
i change my mind as often as i change my hairstyle actually i don t change my hairstyle too often i m a big wimp about that too and i worry that just as my sense of dress has changed so too would my feeling about a tattoo i m terrified of regrets,fear
i will send it through you for approval but i am feeling very nervous about this,fear
i feel a little intimidated by the competition,fear
i don t know how to put that feeling into words but there was a strange yet mesmerizing vibe about those days,fear
im feeling most vulnerable and needy and would love a consoling word an empathetic prayer and yes someone to worry over me i sense them drawing away,fear
i am a mother though most days it still feels strange to realize i am one,fear
i hope spread the news we may feel helpless,fear
i aragaki feel nervous wearing charity t shirts,fear
im amy and i long for people to live life to the fullest right smack in the messy middle of their real lives and not the cleaned up picture we feel pressured to present,fear
i didnt know and turns out theyve been together months which is super long enough for my mother to choose a guy over me that took about drinks and a one night stand and i would feel so startled and scared and abandoned and unloved and my whole world quaked,fear
i was feeling what she felt and was in such fear myself having tons of nightmares and fearful thoughts much of what i needed to release that i probably never expressed,fear
im feeling still unsure about school,fear
i know i feel vulnerable,fear
i will say it is sometimes a stretch for him to understand what other people are feeling when his senses and neurons are feeling assaulted but once g knows whats up he cares and understands and acts on those feelings,fear
im feeling uncomfortable with myself and this whole situation that im in,fear
i want i feel so uncertain,fear
i am alone each step makes me feel insecure,fear
ill probably vote for him for attorney general but some of the stuff in the paper lately has made me feel a little doubtful,fear
i feel hesitant to be putting the words on this page feeling like every time i hit a key i am tempting fate to take this away from me,fear
i could find another reason i m new in the area and i feel less intimidated with a simple tool that i can understand,fear
i am starting to be quite busy next week and i feel pressured to finish it,fear
i shall have to raise my concern at that point and not feel inhibited or pressured to stay silent,fear
i wonder why does it make others feel uncomfortable,fear
i jokingly said that it must be our christmas ghost but when it started to happen again this year i will admit to feeling a little nervous about the whole thing,fear
i can see of addressing it is by being in the company of other people and practising not feeling threatened,fear
i dont think that i disliked the film but there were qualities about it that made me feel a bit apprehensive towards it,fear
im typing this i cant help but feel terrified and hold back tears,fear
i was feeling very anxious and couldnt sleep so i decided to make a list of everything i had in the barn at the moment,fear
i feel shaky or i feel sad or i feel happy just looking at that flower over there,fear
i don t recall ever feeling overwhelmed by them,fear
i do not know but i feel that it happens and i am tortured,fear
i feel like a hemophiliac terrified to break my thin skin because once it s cut the liquid doesn t stop flowing,fear
i feel nothing but a reluctant sort of understanding empathy and deep sadness for the young man but as for his parents and dignitas,fear
i only reserve my reavers if i feel they can be threatened on my first turn or on a subsequent turn by a reserved cover ignoring threat drop pod dreads flamers of tzeetch burna bomers,fear
i suppose ive been very numb because im afraid to feel vulnerable,fear
i am not trying to get some sort of revenge on my husband i am just feeling restless,fear
i do that to books all the time and seeing someone else do it i feel some kind of strange connection to someone i dont even know just from a picture,fear
i feel tortured and wracked with pain still and an odd feeling in my head,fear
im feeling pressured to keep up,fear
i once read someone said they like it when blog posts are sporadic because then the post is usually great and they don t feel pressured to read something every day on someone s site,fear
i encounter such violations i feel unprotected and the idea that its dangerous out there sets in hard,fear
i sit upstairs while my parents downstairs and i feel a bit frightened as to what might happen if they weren t,fear
i feel like ive been verbally assaulted by one of those guys who thinks hes the most interesting person youve ever met and wont shut up for five hours,fear
i feel overwhelmed by more things than normal and i find a depletion of the joy in my heart,fear
i feel so insecure for reasons i think you would find invalid,fear
i feel threatened by mrs,fear
i feel hesitant about my current money situation,fear
i allow my soul to wander through thoughts feelings and issues without regards to shoulds or ought tos im not afraid to cut through theological fences or wander into unknown spiritual lands,fear
i shouldnt feel reluctant to do the same,fear
i remember sometimes getting bad feelings and being afraid a lot of the time and having scary dreams about ghosts and crazy things,fear
i feel threatened by the appellation,fear
im feeling agitated but she would correct me and force me to use the world nervous instead because she finds it more suitable and favourable to her liking,fear
im feeling uptight and wound up with tension,fear
i feel like i am on a frantic search to replace,fear
im all for players leaving the thuggish displays of testosterone where they belong during the play not between the snaps but where will the game be without personalities like johnson who may feel inhibited on the field because of the many off the field problems facing the league,fear
i was also beginning to feel incredibly paranoid the imposing and fearsome sorceress had entrusted the talisman with me and i was afraid of misplacing it,fear
i haven t really gotten over this of i feel so insecure about that,fear
i feel a bit uncomfortable with the m amp g ysa great project but this is my reason for needing to be in it,fear
i feel and then theres me a somewhat timid manic depressive tortured artist ha who constantly seeks validation in any number of projects to try and prove to himself and consequently the world that he is worthy of the space that he takes up,fear
i remembered that the raw nut advocates i know are also the people who say things like i went on this low fat low protein juice cleanse and i didnt lose any weight and totally broke out and im feeling weirdly shaky,fear
i didnt feel fearful riding in the city,fear
i feel badly for those who were distressed by it but in retrospect it was insensitive of me to post about it online,fear
i feel completely agitated,fear
i am not getting any younger and at my age the feeling of being vulnerable starts to set in,fear
i feel uncertain as to how to approach it,fear
i feel uncomfortable doing but rather by allowing myself to be ok with not doing what i don t want to do right now and waiting until i do want to do it,fear
i know its rediculous but i cant help but feel a bit suspicious when the smart kid in the back gets ignored and the popular girl in front gets all the recognition and consideration,fear
i would feel reluctant spending a large sum of money without much comparison,fear
After one alarmed glance at her apoplectic face  Mr Loveitt said smoothly   I think we should get back to the fac,fear
i feel like i should have been nervous and for sure messed up a billion times but it went great,fear
i really feel insecure but i usually try my best to not show it and bottle it up,fear
i immediately start to feel suspicious,fear
i spent about an hour feeling really restless,fear
i also feel my directions were shaky at times but i do think i improved greatly in that area,fear
ive still been feeling overwhelmed lately but its getting a little better and i thankfully havent had another panic attack,fear
i tried not to feel too paranoid but my bodymind system was very uncomfortable and confused,fear
i need to get rid of this to find out once and for all if i am who i feel i am inside and is just being inhibited,fear
i must have looked pretty terrible as i could feel myself being shaken,fear
i want to thank them for the job they do but i feel as though kids are overwhelmed,fear
i am feeling confused as ever,fear
i dun wanna feel uncertain yet again,fear
i suffer from a lot of anxiety and just a general feeling of being unprotected,fear
whhen the front tyre of the car burst,fear
i woke up feeling alarmed,fear
i was feeling afraid of being hurt again and maybe wanted to pull back,fear
i was really feeling uncomfortable that night,fear
i feel myself falling into the pit of buying it from her i think he s for real i m just skeptical of the women,fear
i forgive myself that i have not accepted and allowed myself to realize that i have created this feelings around my partner when i was afraid that she will leave me if i dont act behave according to her expectations,fear
i feel highly vulnerable like my shields are all down,fear
i didnt think thats how i would feel but now that more than a handful of people might someday read my book im scared,fear
i feel tortured to come up with unique patterns i am in in awe of nature who produces billions of these just so i can shovel the driveway,fear
i always feel skeptical that i will be able to work up the energy to run around like a maniac for eleven days,fear
i dread it and feel assaulted by the shear volume of stuff and the smell of plastic and dyes,fear
im having visual disturbances and feel shaky on the inside,fear
a fear of lack of personal powers,fear
i am afraid before an exam or colloquium,fear
i feel restless in my own pursuits,fear
i feel like the neurotic patient that no one should have to deal with because my questions are so numerous and fueled by dr,fear
i really feel so shy when ive first met him in reality,fear
i feel scared i remember being lost in istanbul stranded by the road in greece shaking in a dominican hospital in a wrong mototaxi in the wrong side of town in the most violent city in peru,fear
i don t blame you for feeling insecure and i definitely don t blame you for the circumstances that made you feel this way,fear
i will never forget sitting in my dorm room after my parents left and feeling terrified,fear
i didn t feel like the uptight bundle of nerves i usually am at such events,fear
im still feeling a little gun shy from gymnastics,fear
im feeling terrified and sadistic at the same time hahahaha,fear
i know it would come but im not sure how do i handle it again this time i feel so restless and lazy,fear
i dont like when i feel like the vulnerable needy type but i want to control it,fear
i have been feeling very apprehensive following from yesterdays announcement by barrack obama that osama bin laden has been killed,fear
i feel threatened momentarily i want to react faster in faith,fear
i feel look weird with straight hair its growing so quickly lately not that im complaining,fear
i feel a bit strange about listing it on here because is it an actual tv show since there are only like six episodes so far,fear
i was working on projects or even on monday when we had back to back appointments my life is just as busy as it was a couple months ago though more of it is at home but i don t feel frantic,fear
i try to act a certain different the fact remains that i had felt a particular way for such a long time and had no dialogue or discipline to shape me otherwise and so my true feelings confused and as complicated as they were always came through in the end,fear
i was starting to feel anxious rather than excited when i scrolled through my blog reader,fear
i feel nervous i probably should have been more kinder noble and virtuous but i was selfish stupid and reactionary bit disappointed in me old self,fear
i feel hesitant to buy another belly dancing dvd workout,fear
im feeling a little fearful of this one,fear
i feel that i am afraid of whatever ad anything that will happen and idc is it good or bad i am just afraid and i hope god you will help me in whatever i do,fear
i feel like i m uptight all the time,fear
i can come back and read this when im feeling doubtful again,fear
i feel they capture the frantic pace and addictive play mechanics of the long gone classics,fear
i told her how i was feeling about liz but she was kind of skeptical about it,fear
i feel like im constantly being tortured and persecuted at home,fear
i was feeling a little intimidated that i wasnt keeping up,fear
i keep imagining us this kind of feeling is so suspicious underneath the same sky underneath the same sky were thinking the same thoughts i think we can say the same things too who likes who more,fear
im made to feel confused anxious guilty frustrated isolated,fear
i said to her i remember once feeling completely intimidated in a group of women,fear
i no longer feel intimidated its almost amusing in a perverted sort of way,fear
i telling myself about this situation that makes me feel insecure uncomfortable and not safe,fear
i began to feel agitated because i wanted to buy ewan some food and medicine before i left,fear
i have expressed and expressed and i feel vulnerable,fear
i feel gun shy,fear
i began to feel strange like i might faint,fear
i hate spiders and i feel in any other situation i would be terrified to sleep at night but i really don t see them often and never in the context of on me so i m hanging in there,fear
i put my knitting down and covered my ears with my hands trying to minimize the feeling of being assaulted,fear
i feel distressed for you often,fear
i should take a leaf out of my own book the hello kitty lunch box probably makes people feel uncomfortable yet i still talk about it,fear
i feel so distraught i cant really write,fear
i feel like such an idiot loser and i feel very vulnerable,fear
i feel pressured to donate on the spot like that and i never remember when i get home to find out where that dollar went to,fear
i get the feeling kenji is afraid,fear
i suddenly feel fearful to tal,fear
i am by no means very claustrophobic when crunched up like that i can t help but feel a little agitated,fear
i have to say that because im doing something like that for the first time i was feeling a bit skeptical and couldnt even believe that im going to the concert for real until the concert started and no one came to me to say im sitting on his her seat in the stadium,fear
i dont see that glimmer i feel more confused and broken,fear
i feel as though i ve been to hell and back and i m feeling so apprehensive where i m going next,fear
He turned and saw the waiter bearing down on him with an anxious look on his fa,fear
i got it wrong cause i was feeling pressured and i was thinking of my phone number img class avatar height src http images,fear
i have a bunch of ideas but at the same time i feel intimidated because i am just a freshman and apparently know nothing about anything,fear
i am writing about it because i finally made an appointment to discuss this with my doctor today and i am feeling anxious about going,fear
im just feeling so shy with these photos lately so self conscious and fearful,fear
i was feeling rather doubtful about my short film the largest question of all being why should i even make this film,fear
