Text,Mood
i wouldnt feel uncomfortable wearing it at work,fear
i feel that uncertain should be a better communicator,fear
i just feel more vulnerable than other people,fear
i was feeling very anxious this song came on the radio as soon as i got in the car,fear
i just feel like i havent shaken it up lately,fear
i feel shy now,fear
i wish i could say fuck you to people who make me feel insecure for ever to have existed,fear
i like to look at this ring when im feeling doubtful or down and it reminds me that honestly i dont have any regrets and i know im where im suppose to be,fear
i feel reluctant to just leave her alone like that without helping her enough to repay her goodness to me,fear
im not going to lie sometimes hearing myself say some of the things on my recordings makes me feel weird and insecure but just like the quote states above its a good thing,fear
i function best with a lot on my plate and feel very uncomfortable with my life if i have nothing to do,fear
i was left feeling slightly intimidated and overwhelmed,fear
i may be having a constant dullness and heaviness over my heart that makes me feel restless bored and unsatisfied however i know very well that such feelings are evoked by the time of the month,fear
i feel like i could have gotten all apprehensive for no reason at all,fear
i am just feel so shy cause i realized those people behind me just didnt dance and look at us gt,fear
when i asked if they could make me an identical one trimmed with black fur and beading instead  they were horrified but they agreed in the end,fear
far from experiencing simple gratitude  such children will most likely feel terribly torn and anxious when faced with their foster parents  offer of affecti,fear
i don t have to go around questioning broads or feeling suspicious,fear
i feel about as helpless and superfluous as i did when jenn had elaine naturally,fear
i do my best but it feels uncomfortable,fear
i lock mine with a long lifeline and loop to a cleat or piling and take my gas line and if i m feeling especially paranoid the spark plug too covering the hole with duct tape,fear
im feeling quite distressed about the amount of horses whose jaws are jammed shut with what i consider to be excessive nosebands along with a considerable amount of metal in their mouths,fear
climbing a mountain to see a view,fear
i hate to interrupt you but the truth is i m feeling uncomfortable,fear
im starting to feel overwhelmed again when it comes to the research for this book,fear
im feeling a combination of terrified and relieved,fear
i feel more excitment than reluctant xdd hohoho looking foward tmr xd cya tmr,fear
i feel suspicious of innanimate objects and as though my house is actually the set of a play or a movie or some kind of model of itself and how did i come to be here and why is that carpet looking up at me like that,fear
i feel reluctant to sell but hey,fear
i feel in the long run this hurts paulie as you could visibly see how distraught he was with the result and the perception of his performance,fear
i feel like that nurse reluctant to know where to start but optimistic that we can do one thing to help,fear
i remind myself or am reminded of my passions and opinions i just feel incredibly agitated and frustrated there is this ball of energy with no channel to travel,fear
i still have cramps plus i get really dizzy when i stand up and my whole body is aching and i just generally feel extremely uncomfortable,fear
the silence that followed was finally broken by a nervous laugh from one of the menatar,fear
i am fascinated with the structure and function of the brain its so incredible that everything we think and feel all our memories and emotions are created and stored in this strange convoluted structure,fear
i liked the feeling of being scared and jumping in my seat grabbing the arm of my preferably male companion,fear
i ever want to feel that vulnerable,fear
i feel that i can t trust my mentor with secrets because i am afraid that he or she would tell my parent guardian,fear
i am also not a perfect girl friend and im always a disappointment always feeling so doubtful and always putting you through a hard time with my mood swings and sudden outburst of low emo mood,fear
i have been feeling very apprehensive about going back,fear
i reached down to feel what that strange sensation was and i felt something there,fear
i have to go to a meeting and i m sleepy a lot of times i will fall asleep in that meeting or i will fight to stay awake and i feel like i m being tortured to stay awake,fear
i realized that i was tired of feeling weird in relationships with boys,fear
i can remember a year ago yesterday feeling so unsure so scared of what our future held,fear
this last may be a source of considerable disquiet and one might not at first see how such obviously  immoral  content could be defended as part of a system of morali,fear
i am sometimes confused as well for a moment in a time of need when the day to pay a bill has come and we dont have the money we need i sometimes feel confused as well,fear
 when we came to tell you that the service was postponed you were in a very agitated state  but then it was difficult to persuade you to leave off playing,fear
i returned home defeated and feeling totally unsure of who i was,fear
i feel restless and move walking a long way to find another right place,fear
one horrified look told him that daisy had already sunk to her paster,fear
i feel so because i feel reluctant,fear
i ask to know things and then everything changes and then i feel a bit shaky as i try to keep up with my own leading edge and the huge amount of change i m invited to allow as i come into alignment with and catch up with me,fear
i feel agitated i become easily overwhelmed,fear
im feeling pretty anxious,fear
i feel less shy about exploring roles in more physical ways,fear
i know that when i am feeling distraught or moody i can depend on you two to put a smile back on my face,fear
i am baffled hurt that i feel assaulted and unsafe,fear
i sometimes feel very vulnerable,fear
i answered feeling rather skeptical,fear
deep down i get more and more frighten,fear
what a contrast with the rattled and untrustworthy gamblers at number 10 and number 11 downing stre,fear
i feel and yet your still hesitant to tell me,fear
i feel strange and weird about this entire struggle am i the only one who deals with this kind of conflict,fear
i go to my son s conference next week and i am already feeling nervous and apprehensive,fear
i feel hesitant unsure doubtful of myself,fear
i could feel myself hit this strange foggy wall,fear
i could listen for hours without feeling either threatened or the slightest bit shocked,fear
i feel the skeptical looks and eye rolls when we say we need a bigger house after all we re dinks double income no kids which is prettymuch the most awesome acronym ever,fear
i feel strange,fear
i remember waking up feeling anxious and excited to read the bible its amazing how god will change your desires,fear
i feel uncomfortable when i need to sit through a bad presentations,fear
perhaps it was something in the dowagerduchess s voice that caused it  but joan to her own dismay burst into tea,fear
ive spent way too much time feeling pain to the point that im frightened to leave myself open to it,fear
i feel more terrified than the customers will be in my maze,fear
im feeling doubtful about all of the patterns and colors working together but we cant be sure until everything comes together,fear
i feel so helpless knowing i cant protect them and i worry about the others now,fear
some of his actions  in particular the unexpected introduction of a constitutional amendment allowing for an elected vicepresident and the subsequent appointment of moudud ahmed to that post  caused some disquiet among party membe,fear
i dunno i just feel that i started this blog a little shaky as i wasnt really sure about what sort of audience i was addressing or anything,fear
i feel tortured being a person because no one in the world even think im somebody i wish there will be somebody out there wishing is just a waste of time though i dream too for somebody but its just the same tortured,fear
i feel less pressured to check on my phone and i gain better space to concentrate on what is more important in life,fear
i always feel a little shy in those situations and then nervous that my shyness is making me seem aloof,fear
ive been feeling restless inside and i dont understand why,fear
i like to finish on a positive note that whenever i feel a bit fearful or down i can just remember something nice about me and rich and it cheers me up,fear
i often find myself feeling assaulted by a multitude of sense impressions,fear
they re frightened to dea,fear
i punched out of work sunday sighed and the brunch trumpeter waldo carter said from behind i know exactly how you feel this startled me and i flinched,fear
i was taken by sentimental feelings for the characters and distressed by their destinies,fear
i wish that the girl he asked to prom had accepted his invitation that way i couldve been heartbroken and done with my feeling for him but now im just so indecisive,fear
in a dam lake,fear
i hit the ground i feel daddy let go completely and i get terrified,fear
i think were on a level of understanding though i still feel hes hesitant,fear
im feeling very hesitant about wanting to buy another house,fear
i now feel compromised and skeptical of the value of every unit of work i put in,fear
i shouldnt feel threatened by that,fear
ive been feeling so anxious and nauseous and tired but also so elated that some nights its all i can do to crawl into bed,fear
this caused a good deal of consternation and dismay in westminst,fear
im waiting in my paper gown and plastic slippers for them to call me feeling very apprehensive but a bit dopey in the head due to lack of food,fear
i left the talk feeling nervous that we had taken the brief in the wrong sense but we were in a situation where we had already invested to much time into the project that there was no going back,fear
i have the capacity for great care and compassion as well as the ability to bite metaphorically speaking when i feel threatened,fear
a city s terrorstricken minicab drivers are threatening to quit their jobs in fear after the murder of a young cabb,fear
rather than match china s firmness  it can be confidently predicted  the hong kong authorities will follow past form  cease muttering about their shock and horror over tiananmen  and return to bland assurances that the negotiations with peking about a post1997  basic law  for hong kong are going we,fear
i feel like i would have been confused if i had waited a long time before reading the second book,fear
seeing the look of dismay on her mother s face  tamar continued   you wo nt be telling a l,fear
perhaps the mural makes it new  so shamelessly bright upon the wall like something spilt  and the restless assortment of weekend patrons who watch the stage with agitated and expectant ey,fear
i have received no representations on that matter and i am not aware of any disquiet among the groups that the hon gentleman describ,fear
i feel my children are in harms way i feel frightened,fear
i feel nervous but hes in control pretty soon,fear
i managed to re learn feeling insecure again,fear
i feel pretty terrified about letting down all those good people kind enough to support my work,fear
i feel so nervous about being around people being with someone,fear
i still feel vulnerable around him,fear
im just feeling bashful whenever i talk to you,fear
i saw kyuhyun in the crowd today while i was strolling through apgujeong with hyunjin the woman breathed feeling every bit sceptical at her own words,fear
i feel like a paranoid annoyance when in reality she wouldve talked to anyone that way,fear
i went on to the holiday party that evening courtesy of another journalism sibling whom i call my big bro feeling a little unsure on why i was really attending,fear
i feel insecure and lack of confidence,fear
i hate feeling indecisive because im being negative right now and i dont know what i want,fear
i am truly unfortunate the majority of the time i m usually drained but i obtain it hard to get from bed i really feel restless and others,fear
i feel like im sinking and i feel helpless and that makes me even more frustrated,fear
i could at least count it i didnt feel as frantic while the group followed the bird as it moved north through the trees,fear
i had been feeling slightly distressed and my pride was resisting me just waiting for the next peregrinos to walk past and help me out,fear
i am feeling uncertain and insecure and fearful,fear
the first important truth for voters in such spirits is that  in their dismay about recent economic and political errors  they are forgetting the immense tory achievements which preceded them  and are now at risk aga,fear
i closed my eyes tightly and covered my ears and thank god i woke up before i apologize for the brutality of my nightmare it left me feeling shaken and nauseous to say the least,fear
i would feel fearful of being killed by other mistresses,fear
i was feeling out of sorts restless,fear
i move in to sit real close close enough to smell the cherry candy you ve been sucking on close enough to feel nervous,fear
i am feeling quite distressed and dejected over my battle with insomnia,fear
ive been feeling immensely overwhelmed,fear
i feel so hesitant about contacting him,fear
i would not feel hesitant in using the medical system again if needed,fear
i feel very agitated just sitting here,fear
i have times when i feel insecure,fear
i can sleep on the couch or on the floor if you are still feeling shaken he offers gently,fear
but there is no doubt that some of these ideas are causing great disquiet among branch management and sta,fear
i have written i feel suddenly hesitant to post it,fear
i feel so helpless right now,fear
i enjoyed today because hes a darling but its a long time since ive backed a horse and i have to admit to feeling a little hesitant as to where to go from here,fear
there was one other horrified observer of the sce,fear
i confess that i was feeling nervous as i made my way to the event venue,fear
i am feeling a little apprehensive but i m sure that will pass once i have the first treatment and with your prayers,fear
i think honestly i did feel a bit vulnerable,fear
i feel a little scared about this because it is new to me and i have a lot to learn but im sure everything is going to be fine and we can do this together,fear
i am feeling apprehensive about it but also wildly excited,fear
i started to feel uncomfortable buzzy short of breath and very mildly panicky,fear
fear of thief,fear
i don t know if i have told this to you but i feel intimidated by how smart you are,fear
i do sometimes feel as if i am a little unsure of who i am and how independent i really am,fear
i think people reject their feelings because they re terrified of them but the truth is that once you see that you can t die from them and that they actually go away they re not so scary,fear
im feeling all bashful exposed and vulnerable because my blog crush is out in the open now,fear
then she remembered his horror when he d said   do nt tell me you re a virgin   and her heart closed in on itself like a wounded anim,fear
i sing the more confident i feel but i still get a little nervous on an opening night,fear
i am saying that i am feeling helpless now that i have to walk on toes,fear
i started pin pointing faults at home and with relationships feeling left out and confused about my purpose in peoples lives that i had once been close to,fear
i started to feel really confused,fear
i got that straight i realized that i was dealing with someone who was feeling insecure,fear
on a dark night i felt that there were several people near me and i did not know who they were,fear
i just woke up from my nap and i feel extremely agitated and grumpy,fear
i feel helpless at the same time wherein practically no other option than to just sit and watch the drama,fear
i haven t ran in a long time since my half marathon so my legs are feeling a bit shaky now,fear
i feel quite fearful about her future other times i wonder how this happened to her or even if i did something to cause abbigail to have apraxia,fear
i shouldnt be afraid to go out in public and feel paranoid because ive done nothing wrong,fear
i feel pressured to talk to them,fear
you could nt simply ignore the fact that he had sentenced you to death  but it was important to let him know that you were nt rattl,fear
i love the treadmill and i am actually so used to it that i actually feel intimidated running outside,fear
i feel strange being thankful when such awful things on the other sides of the oceans that surround that country happen on a daily basis,fear
i have been feeling restless lately,fear
im feeling wimpy and whiny and generally tired,fear
i feel xs more indecisive,fear
i am feeling pretty shaky and sad,fear
i didnt feel much maybe just a sting but i was terrified because i didnt know if it was going to hurt or not if there would be a problem and if he knew what he was doing really who does in this situation,fear
his two thumbs rotated about one another as they always did when he was agitated and looking for a way to stri,fear
ive been frustrated that i dont walk around floating on air seeing the good in every sidewalk pothole i trip into beating myself up over feeling unsure and scared,fear
i was feeling pressured but it looked awful to have my make up on and my dark wig and then my eye brows look so light,fear
with horror in her eyes  the nurse stated that the young girl had tearfully told the physician the events that had led to her tragic situati,fear
i have a desk job and sit on my ass all day long so sometimes i feel paranoid that i m not being active enough and think things like dear god what if i get so fat that i can never lose the baby weight,fear
i think browsers are more comfortable in my booth if all my attention is not focused on them and they don t feel pressured to make a purchase,fear
i love how i can feel totally distressed and hopeless but when i put on a bright eyes record or something all of a sudden i have this realization that there is more to life than the shit i worry about,fear
in the thirtieth minute  gary weaving scored what looked like a perfectly good goal  only for the linesman to rule it out for offside  to everyone s dism,fear
i leave class feeling more confused every week,fear
i feel pressured in social situations yes but not as much anymore i love my body enough to not abandon it for the sake of someone else s beliefs,fear
i am feeling terrified anxious excited and apprehensive among a million other things,fear
i feel nervous just walking outside,fear
i do know the main reason i feel like i m losing myself unsure if i ll ever get those pieces back but i m not quite ready to talk about that just yet,fear
i just mean it in a logistics sort of way i feel like i cant take one more frantic non stop day,fear
i feel tortured by this thought but it feels so true,fear
i have had a lot of uncaring men in my life and it still feels strange to have several that call come by and reach out to me when i am at my weakest moments,fear
we shall find reason for disquiet about this argume,fear
i feel as though my own snowglobe is being shaken and im still flying through the air,fear
i never want to diminish the pain ocd has placed on peoples shoulders and so i speak only for myself when i say there is and has been worse to go through than the burden i feel i think to watch my children starve suffer or be tortured would be much worse,fear
he had thus been forced to hide his ignorance  which ill became a bohemian poet  when the trial burst upon a horrified socie,fear
i somehow feel distraught and hopeless,fear
i feel nervous i dont feel super confident that i have it until i have the trophy,fear
ive been feeling very indecisive lately,fear
i feel agitated she said and we continued on to the corner of main and hastings where we saw three or four cops in the middle of a take down and my friend who has an anxiety disorder insisted we get on the wrong bus just to get away,fear
i feel frightened by it all,fear
i am feeling very restless irritable and discontent,fear
ive heard it so many times already im already feeling skeptical of whatever they say,fear
i began having them several times a week feeling tortured by the hallucinations moving people and figures sounds and vibrations,fear
she jumped up  frowning in dism,fear
i ignored her minor tantrum and jumped down from the table beginning to pace again and feeling agitated,fear
i broke my uncles radio player accidentally and so i feared that he was going to cut me off from going to his house as well as playing it again,fear
i am comforted knowing that i can use my gun for my protection and will not be put behind bars for using it when i feel threatened,fear
i was very happy with impact made by valbuena and diaby especially the latter who i feel has what it takes to overhaul a shaky usual starter,fear
he paused before stepping out onto the roof  a look of horror on his fa,fear
i feel we re seeing now is a clash between those who are very alarmed at the changes in our planet and those who are rather laconic about the whole thing,fear
even as he spoke  she saw the dawning horror in his ey,fear
i am feeling doubtful confused lost and what not,fear
im one of girl who feel insecure about herself always,fear
i saw that i had the last spot on the tour and that i was going to be wrapping the whole thing up i must admit to feeling a little intimidated,fear
im feeling afraid,fear
i need to do after much prayer considering things like this but i still always feel a little reluctant to act but i do anyway,fear
i will say that a little piece of me feels agitated when i watch discussions on race and there will i style color font family georgia serif font size px line height,fear
i wanted to be a violinist  that was my real ambition  but i was too anxious to really get to grips with the instrume,fear
i don t really like to shop for the most part but when i feel threatened that s when i want to spend,fear
i can t help myself from feeling a bit apprehensive in the meantime,fear
i feel this strange sense of importance of life and the world when i stare at the stars all night,fear
i acknowledge that i am not actually fat by definition but feeling uncomfortable in my skin,fear
im feeling weird,fear
i thought i should be excited that im starting work but im feeling reluctant as ever,fear
i feel intimidated by the great women in my family tree,fear
i feel like a snow globe that has been all shaken up and i m still waiting for the dust to settle,fear
i always notice even though she is fabulous at hiding it according to the rest of the world and feel it keenly and am greatly distressed,fear
i only have to think about a high school experience and i instantly feel like that shy confused and terrorised teenager again,fear
i can flirt along with the best of em and i rarely if ever feel intimidated by male identifying folks or the idea of striking up a conversation with them regardless of how hopelessly attracted i am to them,fear
i was feeling quite apprehensive about my wig as i felt that it wasnt as full as id hoped it would be however id taken into account my models beautiful long hair,fear
i feel for the author but i m also hesitant over whether or not i should comment on this subject,fear
i began to feel that it was shaken so badly that it would never be repaired,fear
i pray that each of you who is hurting or feeling afraid tonight finds peace and soon,fear
edouard looked at him  and felt a sickening dism,fear
i needed to get all that out of my head and onto a screen where i can come and reread it later to see that while we have numerous blessings there are some challenges and that its okay for me to feel overwhelmed at times,fear
im feeling so restless today,fear
i was afraid of water when i was young people feel afraid of death because they have never experienced it,fear
i feel shy at the fact that i love these inanimate things,fear
im so excited but feeling scared too,fear
i am actually considering buying them thats why i feel so unsure hehe,fear
i hope to always remain grateful even when feeling a little unsure about my endeavors,fear
i entered the temple feeling vaguely terrified,fear
i am feeling weird and feel wanna know,fear
im trying to be intuitive often just makes me feel sort of confused and nauseous,fear
i feel tortured by my self inducing deprecation and resentment,fear
i feel so restless so bored and im in danger of giving up on being good at work,fear
i feel uptight my day is complete when hes around i feel so right a little nervs i dream about what we can do date and all the things we can pursue wedding i always dream that your mine very day min,fear
i feel insecure all the time,fear
but her symbolic stance emerges at a time when there is considerable disquiet over the imaging of childr,fear
i did not picture myself feeling shy in this class when i signed up for it,fear
i started feeling nervous thinking about how id planned to feed younger teens,fear
i cant even explain how difficult it is to tear yourself away from something you both love and feel doubtful of,fear
i sit here to write i start to dig out my feelings and i think that i am afraid to accept the possibility that he might not make it,fear
i just want to stop feeling this terrified of the unknown,fear
i feel nervous for our hyenas,fear
i was a child this song makes me smile because i was brought up the mediterranean because you only love the sea when you feel it in your bones when it makes you frightened and when it surprise you every day somehow so many ways,fear
i remember feeling hair and being confused my kids dont have hair at birth but not having the presence of mind to really process what i was feeling,fear
i say that to myself when i am unsure or feeling insecure about what others think of me,fear
i friends helping them to dress up and practise their thai introduction session while i sat there feeling helpless,fear
i have already said i am one of many feeling threatened and attacked by the government and media of today and have had to look outside my own small life,fear
i want to write that makes you feel the frantic induced nightlife of being on speed,fear
im feeling doubtful about my writing dreams to know shes behind me,fear
i began to feel shaky and nauseous and yearned for my connection to cairns to make up for some of the deprivation,fear
i feel like i need to just face the world and stop being afraid of repercussions,fear
i was feeling apprehensive about my life as a student i felt like i couldnt succeed wouldnt succeed could never succeed,fear
i get changed i am feeling insecure,fear
there was a nervous laugh at this topical sally provided by the zola tri,fear
i feel like i m uncertain about things i was once so certain,fear
i even feel a little shaky,fear
i sometimes feel so overwhelmed by the hats that i wear and trying to figure out who the real emily is,fear
i wrote words without really feeling all that distressed about it,fear
ill write a bunch youll respond and then ill back off in part because i feel shy,fear
i arrived at the monastery one week later i was feeling terrified,fear
i might be needing quite sometimes to let this feelings fade away but i wont make you feel insecure or disturb or uncomfortable,fear
i was not feeling so nervous because she seemed so calm and collected,fear
ill get mopey about what occured in the past but the frequency of that has been decreasing in a logarythmic scale and even then its only when im feeling self doubtful which is also occuring less,fear
i know that i have it nowhere near as worse as my brethren overseas but right now i feel like im being physically emotionally and spiritually assaulted,fear
i don t know if he knew about buffy but i for one was feeling nervous about how the whole multiple dogs on a flight thing was going to pan out,fear
i was trying to demonstrate that i understood what she was feeling but she was very alarmed and worried for my safety,fear
i sense this is wat has let you feeling unsure,fear
i feel now so uncomfortable with all of them i guess is me,fear
i feel you see frantic and thus i am afraid,fear
im drunk for example i feel a lot less shy about speaking in a foreign language that i havent yet totally mastered,fear
i could already feel the difference in strength during technique class and three classes in i am starting to find my balance though it is still pretty shaky business,fear
i know what i believe and how i feel but some part of me is still hesitant because the old me would have said that anyone who believed there was a god was crazy,fear
i cannot describe to you the feeling of frantic alarm that overtook me,fear
i feel a bit timid about using this blog because i know that other classmates and even complete strangers will be able to read it,fear
i was feeling frantic,fear
i think im just being stupid feeling nervous,fear
i put my knitting down and covered my ears with my hands trying to minimize the feeling of being assaulted,fear
i didnt feel threatened at all by the people like i would have for the first minutes walking in indonesia,fear
i saw that there were more stones jackie was standing there a certain way i can sense that she was feeling a bit agitated,fear
i feel bashful discussing it i m a closet gamer if you will and yet millions of people from all around the world are doing the same thing,fear
ive always been feeling restless and dissatisfied with our relationship,fear
i wish we could have a huge collective book club about it because i think these conversations are critical during a time when people are feeling increasingly fearful unsettled and disconnected,fear
i email authors about interviews i feel a little intimidated,fear
i feel frightened or anxious,fear
i think i wake up every day feeling terrified in some way but then i feel totally exhilirated when facing things i ve always been scared to do,fear
i start to lose that sense of independence in that i feel a lot more hesitant to do things,fear
i am lost distraught and mainly at a state of feeling helpless,fear
im feeling agitated and pour more brandy on my coffee,fear
i sometimes feel shy about my musical taste because some of it wanders towards what some might call techno slander,fear
im just feeling very uncertain and,fear
i feel like an indecisive idiot,fear
i am feeling afraid cos he isnt answering me again,fear
i feel i was intimidated by the college and people at home,fear
i think it is possible maybe i am denying it maybe i am not opening myself up to the whole possibility maybe it is only just now i have realised that it is possible to give a man men that power over me to make me feel shaken in my leather sandals,fear
i am feeling a bit unsure about some of these im going to give it a try anyway,fear
i should admit when consuming alcohol myself in small amounts i feel much less inhibited ideas come to me more easily and i can write with greater ease,fear
i like feeling suspicious and paranoid about everyone around me including my cat spending way too much time on self loathing thoughts sinking into unwarranted and unnecessary depression and then feeling supremely guilty for acting like such a bitch,fear
i know how that feels weird right,fear
the estonians require a language test before full civil rights are granted  to the dismay of their russianspeaking populati,fear
i just make assumptions based on what i see think feel i ve wondered this before with strange things,fear
i hate to feel threatened totally,fear
ive been feeling afraid a lot lately,fear
when going to the exam,fear
i left that meeting feeling helpless and betrayed by the very laws that are supposed to protect me and other people in this state,fear
i feel a bit intimidated by,fear
i am left feeling unsure and confused,fear
i feel shaken by it and im far far above the age group targeted,fear
the first week i was at the school  i attempted to climb a tree  and was reproved by a horrified prefe,fear
im feeling paranoid im well aware of the governments tactics and if they put it on the books they want to use it,fear
i really have gotten to a place where if i go for more than a day or two without writing i begin to feel very anxious very displaced,fear
i can think of to quit are not based on my own needs and wants but those of others scars make other people feel uncomfortable self injury makes friends feel like they aren t offering enough support cutting is something sad teenagers do,fear
i feel very confused and cant stop myself from digging in a bit more,fear
i am not thinking about a certain person before i sleep i end up having strange dreams about him and when i wake up after those dreams i feel shaken and stunned,fear
i feel even more pressured to cook healthy meals and not eat out do thorough preschool lessons with my boys keep the house spotless exercise serve the church and community and be a happy loving wife at all times,fear
i feel uncomfortable using the word awesome but this idea actually is,fear
i cant help but feeling a little hesitant about my decision just because of the magnitude of the decision,fear
i asked feeling slightly wimpy,fear
i feel completely unsure of any boundaries or normalcy,fear
i meet men who feel insecure about women,fear
i feel marginalised frequently intimidated on the roads and i often feel that both the law and the rules that define what a safe road layout looks like simply dont make any sense when im using a bicycle as my mode of transport,fear
i feeling so uncertain concerned afraid of this person circumstance environment change,fear
i sort of hate glasses because they make my eyes look small and since huge eyes is all i have going for me it was quite an upset but im hoping these bigger frames will make me feel less paranoid,fear
i felt afraid just before receiving the question paper of the part ii exam,fear
i am if i go back to the hostel for a break i feel anxious to get back out and see more and more take it all in,fear
im feeling reluctant to change anything because it is all working so well,fear
im going to sit and crochet some more squares and try not to feel alarmed at the amount of them i need to do before these babies are born,fear
i proclaim to have lost a bit of my sanity and feel so shaky,fear
i know i probably shouldnt write with that sort of angry passion here on the blog but i never want to feel inhibited on what i can and cannot post,fear
i believe that if i by myself make a person feel uptight and want to be envous of me then they have another sin called jealousy,fear
i was feeling paranoid tonight so i had to check my blog stats,fear
ill dream about sol and wake up feeling distressed,fear
im really feeling skeptical about clinique products,fear
i can feel myself getting agitated at all the constant noise chatter,fear
i have to report and suddenly your author feels bashful for his maniacal rants,fear
i still wake up feeling suspicious,fear
i think most people have little problem expressing but once in a while i can t help but feel that we shouldn t be afraid to let it all hang out there and express the other emotions that don t get nearly as much airtime,fear
i confess i feel a little apprehensive,fear
i stare and feel utterly helpless,fear
i went around for the rest of the day feeling distressed that i changed my appearance based on someones comments how i made myself even by coincidence more appealing to him and that just felt wrong wrong wrong,fear
i feel a strange obligation to be interested and encouraging even when the kid is clearly taking the piss,fear
i go on these walks with my mother in the evenings i feel this frantic anxious energy from her as if shes losing her daughter and doesnt know how to win her back,fear
i feel like there must be more to life than this and i m afraid there isn t,fear
i feel a little strange chasing after them since im so disappointed in the brand as a whole,fear
i feel a litte shaken up by this point,fear
i was feeling a little skeptical that it would arrive on time the situation was not improved by the fact that despite various perfect party setups seeking in ffxi nobody was bothering to set them up including me but duh im lazy,fear
i packed this time around feeling apprehensive about this challenging season and happy to decompress for a few days at my dads before coming home,fear
i am very fascinated by it and don t feel so uptight by the many challenges life has because of it,fear
i feel helpless about not being able to help him in feeling better but do my best to encourage him and think positively as mom is doing,fear
i feel most frightened,fear
im feeling frantic because ive had no sleep,fear
 it s stuck   she cried in dism,fear
i thought this was a good idea in that it gave you time to recover if you were feeling nervous or overwhelmed and also gave you the opportunity to make your escape if you felt so inclined,fear
i feel so insecure when we figt,fear
im unsure if the color suits me ive become so used to either only wearing either nude brown berry or dark lip colors that i feel insecure wearing anything light,fear
i feel really damn terrified and rushed to my classroom where my friends are playing and joking around,fear
im also feeling pretty paranoid a lot and no i dont take drugs,fear
i frantically try to get it done and now feel frantic as i walk in the studio,fear
i feel people are scared of me or given up on me,fear
i feel bashful under his teasing scrutiny,fear
i hasan the man who makes me feel shy retiring and modest it s not true that there s no english word for schadenfreude,fear
i was in a car accident just me not the kids its left me feeling quite vulnerable,fear
i feel frightened to see a million youngsters aspi,fear
the alarmed hungarians initially kept this threat to themselves  but have since raised the issue in private both within the warsaw pact and with certain western governmen,fear
i just remember feeling so much pain and being confused and scared and convinced that i could not do this,fear
i decided that this one lesson i had had was enough practise for me so its fair to say i was feeling slightly apprehensive walking over to the nursery slopes,fear
i made the other day which more or less sums up how i feel about the delusion of my life for the past years or so i became somewhat frightened of myself and decided to get a little distance from that guy,fear
i feel helpless because i cant protect my family he adds,fear
nevertheless  the commission s disquiet has not prevented it from agreeing the designati,fear
i are another reason why foreign tourists feel reluctant to drive in this island,fear
with a little grimace  she turned to stare with rather horrified fascination at the dark oil paintings that lined the wal,fear
when i was walking around all alone at night,fear
i have been aware of one traumatic memory that has been surfacing on and off leaving me feeling nauseas and gently terrified always,fear
i feel a little uncertain about the structure of a revalidation portfolio,fear
i do see some of the value and ideas in functional programming style but somehow i feel really really hesitant to switch my java and python programming environments with tested and proven libraries to emerging ones in haskell domain,fear
i dont call what i am feeling as nervous but more anxious,fear
i feel unsure or scared i talk,fear
i could feel my tremors coming on and i started to get real shaky,fear
i should not feel afraid we can stop shoulding all over ourselves,fear
i was left feeling uncertain about exactly what pulse will offer as a series,fear
i hope the sensibilities of these deep feeling individuals arent too badly shaken with the display of the pink locker room,fear
i was feeling so reluctant the whole day today the only thing that i feel like doing is just sticking my ass on the benches ground having heart to heart talks with my favs staring into space and nothing,fear
i feel unprotected if i do though,fear
i am feeling exceptionally reluctant to go to school tomorrow even though its monday and the timetable is pretty good,fear
i feel out of place posting here since i feel so hesitant to join aa full force but i could use some insight from the people on the inside,fear
i don t have a schedule or childhood friends and feel a little timid about just getting out there by myself,fear
im feeling a bit shaken but not stirred nice bond reference ehh,fear
i started feeling a bit alarmed but i was not afraid for some reason,fear
i really feel this way there is not a single day that has gone by that ive felt insecure with jerome,fear
im feeling hesitant to put much else into words,fear
i was so nervous all i remember is my heart beating loudly and feeling insecure as others watched me from off stage,fear
i got caught shoplifting a package of gummy bears,fear
i feel like ya allah im scared puff it was fun man then id an idea,fear
i somehow feel more insecure than ever about explaining my research,fear
ray shepherd s voice was quiet and he ignored his son s mounting horr,fear
i did enjoy the book however and i especially liked the characters of the brothers one fired up with the detectin spirit and the other feeling skeptical but willing to back his brother in a fight,fear
im so excited but at the same time i feel a little nervous,fear
i do feel apprehensive before meeting someone new particularly in a group situation but i just sign up for everything i can and hope that i ll have found the courage to do it by the time it comes round and i always have so far,fear
i feel so weird about it,fear
im most expressive when i feel distraught,fear
ill feel uncomfortable although i always heard people or friends around calling their loved one honey babe my angel darling peaches pickle gt,fear
i feel like i m in a frantic race with the clock and i can t figure out why,fear
i have to admit i feel a little hesitant about embedding a music video below in this case,fear
i stood for a few minutes more feeling a strange heavy numbness settling over me even as my heart beat faster then slowly sat down again thinking,fear
i did not feel frightened just frustrated that i wanted to go back to sleep but felt there were unfinished tasks i needed to attend to there wasn t other than to edit two articles on freud s dream of irma s injection which were near completion and have subsequently been posted on this blog,fear
i woke up on a beautiful sunday morning feeling restless and miserable,fear
i can do all things through christ who gives me strength is a lovely little verse that i repeat over and over when im feeling a little unsure about something,fear
i dont know that i am feeling fearful,fear
i was also feeling anxious around some of the people sitting in the waiting area,fear
