Text,Mood
chaselongbeach at least she doesnt try to violently hump you like my female dog does,neutral
jessiiemcfly oh but that girl  but AIDAN,neutral
Every element in the DOM with children is a single parent,neutral
got live last night at our  vid comin soonnn,neutral
JaneEJohnson If yall say so I trust you on that one,neutral
Jamie127 not nicerather be one or the otherlol,neutral
I wanna be wif my boyfrannnnn,neutral
yaaw some one want call with me 5529634599,neutral
robluketic You almost have as many viewers as the Live Eagle Cam on Ustream  httptinyurlcomd4hgoj,neutral
twitterfacebookmyspaceno phone still,neutral
Ahmaeya so im listening to this random playlist and its leaning toward serani,neutral
HelenWraight i think i am a bit in love with his creations and wit but not that physically attracted to him although he has great style,neutral
Save The Readheads,neutral
chillin tonight at least for now,neutral
transcribing my tenth and last report for the night,neutral
wellity i think ima gonna clean my room  Gay i need to read a good book sense and sensibility here we come BEAT THAT LILY  ,neutral
cats2cats Thanks,neutral
gettin ready for school my new converse come in today,neutral
Grad present photos on facebook,neutral
iheartrachael no its pre made jelly and its for me and bradie,neutral
Hanging out,neutral
Making egg tart amp Chinese egg pudding Yum,neutral
SHARKSHOCKY Hi California is cool Here in BudapestHungary its too cold and cloudy today  but usually its hot in the summer,neutral
Yay finished my journal Gonna go sleep now Church tomorrow Yay  dont forget its MOTHERS DAY,neutral
veschwab anytime I aim to please,neutral
I mean Im just figuring out how to work it all,neutral
I have been called by my friend the bed It is time to acknowledge the inevitable  Goodnight All Hello Sleep,neutral
Want Trip to Boston next month Need Additl motivation to save the  to do so  Beloved daughter wants to go with which  2x the ,neutral
patricklanglois httptwitpiccom4w52z  Patrick should come here and say hi,neutral
laying across my bed hurt my back a few days ago,neutral
Brilliant day today got the car washed and got a washing done Just have to go to work in an hour,neutral
leekingx3 It was on my CNN subscription on Google Reader I couldnt help but repost it,neutral
shower before doctors appointment,neutral
LOL watching Big Bang Theory latest episode,neutral
ftskim im both But more girl than guy,neutral
JBARSODMG email those pics on ur labtop to me  I wana put one of them as my background  httpmylocme21DS,neutral
I put a real pic of myself up Im going to miss the avatar,neutral
I havent been replying to people because seriously I havent refreshed twitter for a while ZindelaYentl Sorry  erinmcfly Thanks,neutral
Scottysingo dont you agree,neutral
KatieAlender ooh which two books did you buy,neutral
bohoe no idea offhand but if you keep tweeting about crowdsourcing graphics Im sure someone will tell you,neutral
h0ney Im so tired I think imma go to bed,neutral
vxpresxv aww me too,neutral
Liesbetje with your bicycle,neutral
waiting for my friend to come over so we can hang out,neutral
Just learned aobut starwarsday Thus quotThere are only 3 movies and Han Solo shot firstquot Deal with it,neutral
Its Friday But its only Friday morning Ugh,neutral
LilShawn when do you go back home Want to see ya B4 u leave Homie,neutral
I wish I had company,neutral
Looking forward to the new week with the presentation of my book in a store in Dillingen today and some interesting sales seminars,neutral
fudgecrumpet Prefer 80s singstar I know all the words,neutral
Is going to school  leave me stuff,neutral
todays to do listedit edit edit edit and some more editing,neutral
CandaceRae The link didnt work,neutral
itsleish That it does  just wish more people would notice it,neutral
AvaAmnesia  but then you wont see Her hotness much either,neutral
Nearly grand prix time,neutral
idreamofjeanny Chowder is the shit,neutral
Almost lunch time,neutral
   You cant be 29on Sugar Mountainor so people tell me    ,neutral
Is leaving in the morning to go to her mommys,neutral
hellocuppycake no omelette today  dim sum tomorrow FEAST,neutral
Nothing to do tonight,neutral
About to Enjoy the Silence,neutral
Tatuaje1 ive been using polarash7 for quite some time  Love of polar bears  my nickname  my favorite number   What about you,neutral
back home,neutral
mileycyrus I cant vote for you  they have stopped the voting,neutral
Aww man I left all my laffy taffys at work,neutral
NewyShortStack Yeah if i do go i will be going to the second one aswell,neutral
Maritzasylvia Uhhh not yet maybe my DM inbox is just slow Ill let you know when it shows,neutral
927 is turning it right about now,neutral
ltMy expression watching this again httptinyurlcomeqbwe,neutral
Aserejï¿½ ja deje dejebe tudejebe de  sebiunouva majabi an de bugui an de buididipï¿½    learning spanish through a song,neutral
All the cool people I want to find for following today are English and I guess the English dont tweet,neutral
I am having a pretty good time at work talking shit with one on  the gymnastics gils,neutral
GreeGreece its the little thing that links us to England,neutral
chatting with the bestest,neutral
On a day like today I would wear shorts and tshirt but now Im at DHQ its office wear,neutral
Its cause you give me a reason to assume   httptweetsg,neutral
If I loved this any more Id streak thru the hood damnit  Im pumped,neutral
in 711  wo you,neutral
dang last url went down   httpblipfm7aigm,neutral
Cake anyone httpwwwflickrcomphotoskayveeinc3517129153,neutral
finals tuesday and thursday home friday,neutral
mileycyrus Hey r u back in La right nowWhat was ur favorite part bout Europe Ive never been out of the country xcept Canada  XO Jenna,neutral
Watching ugly betty,neutral
is thinking about a career change,neutral
Hazelandvine why didnt I know about the relient k show,neutral
Oops Im watching my momamp son sleeping and  ing,neutral
Im at work hoping to enjoy the day  Fingers are crossed,neutral
mateoviento dont see the link on my web interface,neutral
home for the nite sleeping on the pull out bed with Maggie wishing it was kyladurden  I got to find a apt,neutral
abbyinlove scanton thats farrr  elaine got her cartilage pierced its so cute,neutral
Whats up guillermop,neutral
Been working so hard  its a drag not having time to tweet,neutral
back to basics,neutral
judilynnfudge can you send ringtones to iPhones Idk how to regular ringtones for it,neutral
RussellMoyer ahaha i know but now i cant do anything over the weekend,neutral
InsideGaming No flame wars on this weeks episode,neutral
lasttt mondayyy of classs,neutral
So tired,neutral
dhsmith Im not comfortable with this announcement,neutral
finally gave twitter a try will find out why is it sooo popular  hope i wont be too hooked,neutral
Everyone is here Were off to party now,neutral
goin to work,neutral
wearing spidey boxers,neutral
robluketic Youre not kidding when you say you have to be fast are you  I was there like 5 seconds after your tweet nothing,neutral
dinuks switch to something else then,neutral
alrightttt twitter i have netball nowww  this is my 600th twitter haha  byeeeee,neutral
i have much to learn,neutral
gfalcone601 Salt amp Vinegar dont smell as bad afterward haha,neutral
Lebron maybe the MVP this year  but I like the Lakers to win the NBA Title,neutral
has been told shes not allowed in the sun tomorow  either that or wear sun cream,neutral
moweezle did you find the Colossus yet,neutral
IT DIDNT WORK,neutral
lockylisa Wow your spam really has everything covered Mines almost all penis enlargement stuff,neutral
Shoe shopping but out of luck They dont have a size 5 in anything I want,neutral
awaisnaseer followed your bro JunniVet,neutral
joyeuxmort Miss you too  tomorrow is fridaythe day we usually just lounged around trying to figure out what to do,neutral
Cynthia2478 hes not gay Lol Hes a riot definitely but not at nkotb concert I want 2b a smitten girl with no distractions that night,neutral
I have assignment due by midnight in professional writing class amp I really wish I was already done with it Luv writing thought Id like it,neutral
lovisatalk thanks anyway,neutral
zedomaxbiz Hmm it seems to me lonegun needs the followers,neutral
lovelylisaj can you give me the link for the kimba diaries please,neutral
dmann11 All those links on AICN are broken Did they get slapped,neutral
mitchelmusso my friend sent u call bck messages i dunno if you could reply but she has no credit thts all,neutral
wychbury They did a song called Toothpaste Kisses which I quite liked,neutral
watching spongebob,neutral
character designs complete  in about a week well give another sneak peak stay posted,neutral
everhines httpbitlyQQe7B  heres the link  ill be talking to you on hereeeeee about it during the movie x,neutral
Dad and Mum are heading that way and I normally jump in the middle and thash about a bit while having cat chasing dreams,neutral
Im not If it looks like a legitimate profile Ill counterfollow  leighgrace Are you picky about who you follow back Why or why not,neutral
is getting the kids ready for school before deciding the workout du jour,neutral
thej If a Cong govt was ruling Karnataka Cauvery wouldnt have found a mention  Truly our politicians have no integrity,neutral
machfairy dont be gloomygo out and get urself icecreamor ginwhichever,neutral
Mayne its getting hot out here in georgia,neutral
demonicangel81 yay but u have no idea what you look like,neutral
epicturtle i hope they can figure it out,neutral
hi beautiful Hows it going  ashleylovegood,neutral
Ugh Final Exam todayReady for my Summer to start,neutral
On my way to CP Got some work there,neutral
misscupcake Of course Id send it to you but I dont think it would survive the trip,neutral
Benbrochill17 you talk to her alot,neutral
toddh3284 T im sooooo bored right now,neutral
mitchelmusso i guess you get loads of emails amp people asking you stuff al the time but i seriously wonder if you ever read my comments  x,neutral
mcflys bus driver told my dad yday that dougie is smitten with frankie AWWWWWWW also we are going outside to have a lawn party  LOL xx,neutral
obsidiantalon Well at least you wont be late,neutral
livestrongnj yeah its terrible  cockatoos are the hardest to live with so emotional good thing he found you though,neutral
dbackwardsman yes  a blonder one for sure,neutral
lein  Leiiin I can play the introoo,neutral
and make your own pledge while youre at it,neutral
Updating to the latest version of Adium now What a great app,neutral
Made some good money for 5 12 hrs worth of work not bad I needed that tonight good stuff  after the murphys law week I had the other wk,neutral
going to shower because i dont want to smell at school tomorrow,neutral
adelinaxx YAY to som1 i no on twitterslowly slowly rest of the grade will come aroundhah  i hope ur ready for my constant tweets,neutral
ladymaryann There,neutral
FC is finally up again its about time i hate that this keeps happening,neutral
is missing Tampa,neutral
RelientTU That would be SOOOOOO much and Geeky to the ultimate LEVEL But I work 9 to 530am,neutral
Catching up on holiday expenses and two weeks of Gift Grub,neutral
just made som situpps,neutral
ewww exams next week  i dont think i can do it  ahhhhhhhhhhhhhh,neutral
WickedBitch Im real,neutral
JewelLia Should have grabbed some on the way to work,neutral
iis back homee Boredd chillinq w qrandma  ï¿½ ily Granny,neutral
httptrimkp06 Surrealism in a cute way  Louis Votton quotSuperflat Monogramquot  Takashi Murakami Music by Fantastic Plastic Machine,neutral
cieee Cronatic potong rambuuuut,neutral
UP isnt im 3D,neutral
twitter wont work on my mob,neutral
Theres Only One Thing I Hate About Friends And Dats When They Move Skl They Forget About Yuu,neutral
meeting dalydegagne and friend tonight  going to discuss human trafficking issues Daly is chaplaintherapist and an interesting guy,neutral
Summer is about to end  For some its just about to start Hahah,neutral
Screw you davidbrussee I only have 3 weeks,neutral
most of da time on gtalk  pls make my follow count 600,neutral
vcha you should say mlia instead of fml  i hope you find it soon,neutral
Gotta get up early tomorrowgotta be at work for 9,neutral
sween Whom do yu wanna kill ,neutral
Sa reparat Macul Ieiii Mam saturat sa car kg multe dupa mine,neutral
is never around for the sl100 quiz   I want water park tickets waaaa,neutral
invalidreality morning trish have fun today,neutral
thanks to RITadmissions for becoming a follower,neutral
TheLastDoctor this time there is a theme and it is quotpurplequot,neutral
It smells badly of garlic,neutral
BraeScotland May be back laterhope you have a good day  Byeeee xxx,neutral
zacjones13 why hello there  Hows life on the other side of the screen,neutral
BpTheProducer without me,neutral
besz No nothing so important I just like it to look like that Its an old hairstype actually,neutral
Im going to do my homework bye,neutral
yomissb no problemo Family Guy is on there too,neutral
Great weekend ahead at catlaughs comedy festival in Kilkenny weather is fantastic Unfortunately I have to go to Israel on Sunday,neutral
Y am i still awoke  512 am,neutral
There are ants on my lollipop,neutral
mom2twnsn2000  you should enter the giveaway then who couldnt use 25I know I could,neutral
off to work for the day,neutral
sabbypar when next week are you leaving Am off somewhere next week as well,neutral
I meant to say that I have created my profile on twitter lol I will begin twittering today  Thanx 4 all who showed up to Jay Bday Bash ,neutral
absolutsilver I hear you sister    Same here,neutral
VRadio if you take backstreet boya and put them in silk mc hammer pants with sgt peppersbeatles coats and lame music then you have SMAP,neutral
StephenRLee Is that Jack Daniels your sipping,neutral
MrPhotographic Happy bday Just woke up on this side of Earth so wishes are bit late,neutral
JanitorusRex would be more fun to date then SteveO,neutral
balkanbeat No aha is unfortunatelly from Norway We have a big family happening and therefore we need some old hits,neutral
On our way to Disneyland Without Retsi,neutral
EvLynn Keep tryingtaking texts all week long,neutral
JewelLia  Are the drugs working,neutral
nikicheong try installing Twibble which is a Java based app that should work on most phones,neutral
Im a giver and life rewards the takers  We givers make takers possible but we get no appreciation for what we dowe just get taken,neutral
Awwwwwww holly,neutral
chinaablue,neutral
cherylelapitan Should be a good one even wo Yao in the middle Expect the Rockets to play Kobe hard Nothing the mamba cant handle,neutral
Mileycyrus I tried 2 vote 4 u the other day but I couldnt figure out how 2 do it  help Lol,neutral
Is there a cvs equivalent to quotgit statusquot,neutral
Tweet Later Byee,neutral
ElJefeGM Thats the plan,neutral
On a day like today I am thankful for my moms teaching proverbs 62023 and thankful that shes on twitter too Love you planit1,neutral
awwww  i never noticed this httpbitlyRConp,neutral
NiaBassett shes just finished  The Pretenders now x,neutral
Getting ready for work,neutral
happy mothers day  lt3,neutral
Anyone want to buy me this anthropomorphic planter called Domsai by Matteo Cibic httptinyurlcomm6sru3 Only available till the 31st,neutral
noghty night twitterific twitter tweeting pals,neutral
Jonasbrothers Good afternoon Jonas Brothers  x,neutral
StaceyVPofWC  I wish I knew someone down there who could hook us up   a friend told me once that they got crappy seats for a show in CHI,neutral
May the 4th be with you all,neutral
I will move anywhere as long as it has a freaking dishwasher I despise doing dishes,neutral
Signup for Dojo workshop in Munich httptinyurlcomct83ub  ends today Hurry up,neutral
Emsy Your pic didnt show up for me  Boo All the other pics on that site show up but not yours,neutral
night nurse S,neutral
Traffic backed up inbound Lincoln tunnel,neutral
honeychild27 Youre the only person to have joined in  penilewords,neutral
fromtheold I use NewsFire Works like a charm,neutral
SO BORED,neutral
VogueChic httptinyurlcom64ozr7  from Ate Kaila Ocampo  of therainbowholicmeampampeeriesilencenet,neutral
StephanieFiler Thanks That will be you in October,neutral
its still the 4 am hour at home and my day has begun gonna drink a lot of coffee today,neutral
Just ate at chipolte Ate more than i usually do Now im ew full Not content full but ew full,neutral
zaroi Dammit you beat me to it,neutral
ronskea Gleneagles then champagne receptionscant beat it Im in alone my tea was rubbish and Ive been doing housework,neutral
The ballerina family is super nice albeit a little too controlling of their sons life but the bayou family is so judgemental,neutral
abcddesigns Do you ever sleep,neutral
rainy day  Home do what I love to do WRiTTING MUSiC a dream dat I gave up on a long time ago,neutral
hoping it will rain again because its sooo warm,neutral
Howdyyy,neutral
1Cor1613 Awe THX so much Neither of need 2b sick on Friday  Do u have any prayer requests,neutral
neilhimself you didnt give out followfriday advice like i told you,neutral
Thinking of what I should do in Vegas Any good ideas or places that are a most see,neutral
Im getting more and more followers look out Ashton,neutral
bunnyhungry LOOOOL chips and ketchup ya waili 3alaiiik Lets have some fish fingers  Im not too sure about baked beans though,neutral
binasth am just relaying news thts reaching me but i said confirmation remains,neutral
aostheller Oceans 12,neutral
RaviKapoor Thanks It was really fun to do I do love those 60s romancescomedies though that one could have used more comedy IMO,neutral
i want a text from short stack but i dont understand the texting thing,neutral
Sugar Free Should Have Gone Through In stead On 2 Grand  They Were So Good and 2 Grand Is A Bit Too Cheesy,neutral
is watching DOA,neutral
SQLChicken I should post some photos of my robots  ok  offline for 4 hours now ttfn oh so IM,neutral
Shower time,neutral
ACIMLTD playing with image,neutral
Juicytots Dont worry you spelt NO correctly It just looks wrong,neutral
last time washing my hair,neutral
MOHFANZ Fun times  thats my friends beer  heres the pic  httpyfrogcom053agj,neutral
randomblonde Sounds like me,neutral
IdRatherBeSki siriuslyheather They follow me,neutral
ilikepeanuts supp,neutral
RockstarSid I did  3 for a full length video Not bad,neutral
I cant keep it,neutral
Im a little hungry a nice bowl of spicy lentil soup should fill the gap,neutral
RezaEvol awe  wit the snap of my fingers n a nod of my head ur rain is gone  lolthxs hit up afterwards,neutral
httptwitpiccom4wseo  Our picnic table cruet set,neutral
Started the week with a wedding now ending the week with a funeral,neutral
trying to finish moving stuff for tonight dont feel good,neutral
just finished  Emergency  by Neil Strauss  another great read Neil  congrats   miss you by the way,neutral
mahhsaayyy well gracias  haha and why is that the plays,neutral
Damn Latvian beaurocracy As a nonresident I cant publish my braille highway code Another blind alley  Woe is me Anyone speak farsi,neutral
chuckwelch thats half the solution it doesnt address the intrusion into the linksharing process but thanks,neutral
jordanlyn  Can we turn back time make it so you didnt hurt your knee so bad  and then you can come to mine and never be ignored,neutral
XarkGirl pooof nirvana Did that work  httpmylocmetDl,neutral
amyjbennett  The quotholy cowquot is what did this to me,neutral
19 days and counting,neutral
Antlatwill hey,neutral
Huneychild back to a frizz head again,neutral
mileycyrus MILEEY HOW CAN I VOE IN THE MV MOVIE AWARDS ,neutral
squink  It is supposed to be an unrelated storywise new part of the Fallout series theyre working on Only the name is out,neutral
250 miles down only 1750 to go Thats ok u2 on the radio alwas helps,neutral
im surfin,neutral
zzerbe im on twitter go me i have no idea how to work it,neutral
pincheguera I got you today,neutral
mekya05 yes i found you come to greenville perfect weekend for pictures and no sidekick to go shooting with,neutral
loisheilig I always told my kids that I see and hear everything so mind your manors so I guess that proved it to him,neutral
sO late n th night ive nearly forgotten my name and backspaced a trillion times apparently sleep is inevitable nite,neutral
Change of plans I am staying in Brandon  No Papaya Salad for me,neutral
popstop yeahhhh,neutral
xdec0de I finally just have 1 hour of history at 300 pm but I went to my highschool at 800 am to make some homework with a friend,neutral
eincline thats me right now all I can do is stare at everyone else working on thier laptops,neutral
brieasaurus haha yeah oh well im just going to go and be emo now,neutral
andyclemmensen httptwitpiccom4hbs5  ahahahahahahahaha can i please eat that off your head  xx,neutral
gawow probably not  I want to go home,neutral
inesperado Glad to hear youll have your 1st tournament soon As KSN says quotWe need more practicequot,neutral
galaxydazzle OHHHH THAT REMINDS ME I know its not one of yours can you send me some of my toothpaste,neutral
Bank holiday rock seems so fitting   httpblipfm5jg16,neutral
djcrisis deathmatch I dont have that game Plus Im not really good at any games  lol,neutral
annoyed the ppt didnt save my changes  When I explicitly saved,neutral
I know Im just kidding,neutral
GracieAlbernaz I know told you and it tells you last tweets and all  Just cant get it to play music  Have it set but it wont play,neutral
venkateshkumar Very true Ill write them seeing IPL,neutral
chrisstjohn httpmybarackobamacompagecontentiphone but it no longer seems to be in the app store,neutral
annyo84 we will  we shall meet somewhere between utah and indiana,neutral
Finished my Lunch,neutral
I hit up that special and ordered a sound bar from wootcom,neutral
Please visit httpvzerohostcominfo and sign up to alpha test my image hosting service,neutral
 poll  was trying to get it to work in a powerpoint to no avail,neutral
Guess what happened to my butt yesterday Yes  Annas finger came for a visit and I said nothing about it,neutral
my cameras being a doucheeee it stopped working,neutral
JamesProps very cute kitty,neutral
jelnora Nothing like alone time with your handheld device,neutral
marypascoe thanks buddi and its no problem  your my friend  yah i should post more pics of London nothing much really u,neutral
bsorensen I am lost Please help me find a good home,neutral
Y CANT WE ALL JUST GET ALONG,neutral
   Google Chrome         Firefox,neutral
nowoo are you giving up on me  oh well Its not the counting its the math and the weighting or lack of that doesnt make sense,neutral
stephbabiak have fun on your day off,neutral
underhill70 oh that totally works too,neutral
Counting the hours of lost sunshine until the Weekend,neutral
up way too early for a sunday watching old episodes of greys,neutral
gracechareas Okay Are you still out If not how was dinner,neutral
CoreyCochran Hi Corey just saw your reply now here it is 530PM  an I have a long night coming,neutral
sarahphymn Or FTRH  For The Ride Home,neutral
mikeshelby Now thats a very nice way to fall asleep,neutral
utjenn  Do u mean ur tired because u have 2 go 2 work or u got ur Wii 2 work amp now ur tired,neutral
thomaskattus you asked about my SF schedule dahlingmaybe next time,neutral
Ive worked my finger tips bare today coding But we got there,neutral
Snakecharmers Its becoming a very tough race Linda is indeed very talented But someone has to go every week  We cut two this week,neutral
itS freezing and raining here,neutral
testing out ymtumbkr on my iphone  httptumblrcomxiy1qycvc,neutral
rivahratt I did the late thing last night Curiosity overload,neutral
Amalari  I do not mean to laugh but a little giggle did come out  sorry,neutral
SpeakingSpeaking ,neutral
meditating on my plans for the weekendgotta work saturday,neutral
school then the used concert tonight,neutral
Yosid   ,neutral
everyone should listen to Hadouken theyre fun,neutral
Ekstatikladii sorry love had no left overs  but come through sat  mi casa for tons birthday well have tons of food,neutral
damn people contain gluten so now i cant be a cannibal,neutral
the heat makes it hard to revise,neutral
iskrin I havent got ANY cupcakes yet  I was hoping if I said it enough some would appear,neutral
Photovia novusnovendo ï¿½o0ï¿½gigglesï¿½who am i kidding heï¿½s probably gay  but def my type hey now httptumblrcomx2k1wgbpm,neutral
gaahhhh i want my comet09 stream back,neutral
From top down 2x2924 1x2610 3x2500 Then an 1841 and two desktops More gear to come over time of course,neutral
Playin didgeridoo in the living room and thinking about the world going by lovely life  fb,neutral
shutupandsmile ow   we go back to your last avatar Is that your boyfriend who lying on bed  i see it,neutral
TDAHSAR Thanxs hun you too,neutral
mitchelmusso  omg I cant call you from england this sucks Please say hi to me on here it will mean soo much D,neutral
3guser im 16 too,neutral
dleroux I still have my lights still up   you think he can do mine too,neutral
Wants to game tonight with her friends,neutral
sburkhead,neutral
doin homework ugh,neutral
iamalejandra I own maybe 15 pairs of shoes If that many I have super huge feet,neutral
Yazziness,neutral
I left a chocolate egg sitting in my office and now its calling my name,neutral
pkeith If only youd come the sick onewith inflamed vocal cords,neutral
brightondoll good  I have long believed that boys are stupid I need to meet new ones the ones I know only cause problems,neutral
JUST GOT BACK 4RM A LONG WORKOUT AT DA GYM  ,neutral
wendyfred6 I havent canceled my account yet and I havent logged in since november I think maybe I Should  My main was a rogue lvl73,neutral
Scriabelle yah lo cuma gini gini aja mad heheheh update aja terus statusmuuu,neutral
OMG I would sooooo make dis show number one n da ratings,neutral
DavidArchie so what cereal do you usually like,neutral
KoolAid16 Goodnight,neutral
errbody please check out httpmscaseycarterblogspotcom id appreciate it a bunch,neutral
Just started on here and i already see smalleyez and infinityh are by far the biggest talkers er i mean tweeters,neutral
Saw the blink show from the tmobile party Im speachless,neutral
back to my interesting emails,neutral
andibeth82 ok sweet and whenever u want I am stuck in bed all weekend,neutral
Going into liverpool soon,neutral
is going to see the Hannah Montana movielolwhat a dork huh,neutral
Back from umpireing trainging making dinner,neutral
jkandbvgirl drive safe Linz Give us some pit stop updates on where you are,neutral
MissKarley How did we just get paid and still be broke as hell No shopping spree for me today,neutral
ad1318 Yes you can change your name under settings,neutral
Beer in the fridge,neutral
PhilKSpencer Thanks Mckenzie,neutral
CarlaHanton yea it is  thanks for the link,neutral
shawtyslim lol Im sorry,neutral
shaundiviney i just got mine but it wouldnt let me call you,neutral
coreyhaines well if youre ever headed back to the west coast hit me up I have a tiny place but we can hack and hang out at the beach,neutral
My new camera httptinyurlcoml8pde3  RIP my hot pink Polaroid i733,neutral
eating hawain pizza for breakfast  its a bit cold,neutral
awesomeann7 well u werent around 2 twit,neutral
Today is FREE day of speaking I am at the office handling some business issues,neutral
I just realized that im going home 2 weeks from today,neutral
to all mothers out there or even soon to be mothers gt8D happy mothers day yall,neutral
BethTana Scifi junkie gamer pianist gin and tonic drinker and news addict,neutral
And this picture of her with Zack from Saved By The Bell  httptwitpiccom669lg,neutral
Conserve water Take showers together,neutral
Is up so early and proppa shattered and knackered,neutral
AboveAllFabric I so agree with you we have been married for 7 yrs and this is our 6th move  BLAH,neutral
Brandensilva Most of my friends wanted to try it yesterday but failed because of the whole Net thingyit worked fine with me,neutral
must stop using LOL so much crap I did it again,neutral
pyroezra but you should move here I have school,neutral
Surgery when I wake up,neutral
jackieamodeo weird trigger You should definitely ask him about them on monday dude  shitty,neutral
keino sao bo lc th em  mi xem xong Hostel h,neutral
crazygolfa I think that plus everyone wants to see if the Dtrain could keep it going  obviously not  Hopefully hell bounce back,neutral
PGATOUR Dang I should have stuck with him in my fantasty picks,neutral
chelseychapman thats a long time  Well then txt me   xx,neutral
Reema226 httptwitpiccom4grnh  The joy of discovering Linux,neutral
ohmyseven valerie2776 I dont have a subject line on my phone  just normal texts,neutral
DUSTBIN BABY ON AT 1130 Cannot wait  x,neutral
thek3sha       httpbitlynAcK2,neutral
greencapt Ah  Gotcha  Well Im curious to hear what you thought of Wolverine then if you actually went and saw it,neutral
daverexwood congrats to the As ugh we still have til the end of june,neutral
MikeyWags srry im not so interesting right now stayed up til 6am cause my tummy hurt and now im pooped and have to work,neutral
Krystalle So youre the reason I cant get a BoC,neutral
Good  morning Just went to bed it feels and already morninggoes fast Now i am going to the gym soon Have a nice day,neutral
sarahtonner are you tweeting while running,neutral
Nadiney I went for the sweetheart Well see how things turn out,neutral
kimmyownsyou bkmaarten They dont do car audio,neutral
smartinez Ill be at the new movie showing at the franklin on Thursday night  several of the SLA faculty will be in attendance,neutral
craving4sweets Happy hot mamas day,neutral
Im completely exhausted thanks to yesterday  Can I go home yet,neutral
just bought a magazine,neutral
Id respond if I were going,neutral
anthonyniblett will have to pare down his collection of portraits of iwrm and bangbang,neutral
AC getting installed today,neutral
amystow I know but work is so boring I prefer the 2oceansvibe take on life,neutral
I act like Im 8 Therefore I am 8,neutral
PLOCA thank you babe  What are you doin this evening,neutral
keirajonas LATER fine   YOUmissed joe on bebo he was online x,neutral
Running in the rain,neutral
jordan0rly ahaha yay im staying there until 2 only  going with anyone,neutral
Just woke up and washed up I have class  10 till 11 then chillin in G Building with my nigguhs Then my bby is coming over  330  ilh,neutral
WolfieRankin  I know a whole different meat pie back then,neutral
good morning,neutral
pinkisux you still pretending to be metal,neutral
rmwiley i feel you girl,neutral
jakolien hee hee  btw thanks for your LinkedIn tips  ive still to use them but thanks in advance,neutral
ShoesShoesShoesYayYayYaylolIWouldPostATwitPicButIdntKnoHow2,neutral
I need a present for my mom  Could anybody help me ,neutral
JaimeMcKnight too late  already finished the chapter and posted it,neutral
I think daveyboyonline sure looked sexy in the hat that belongs to cesyeuxblues,neutral
hezmcfly eww  What r u doing atm,neutral
meganward i am,neutral
where are all ma bestfriends at   MIA or wat ,neutral
My name is toggling in and out of Google Suggestions Help me by searching more for quotGanesh Jajuquot and clicking on some link,neutral
PartyGurle wow atleast u only have three weeksI have two months to go    Are u going away,neutral
Godawful hangover today Worth it tho,neutral
going to the movies with clancy,neutral
KevinRay rub it in nowI had 2 do mine the old fashioned way amp in the heat LOL  Yea U have no excuses so tom grab that beer amp,neutral
MissCritta I know but considering Ive bought a lot of new yarn recently I think its necessary this time,neutral
anyone want to buy a place on the Oregon Coast  It is one gorgeous area and unfortunately for me it must be sold,neutral
jojoUK55 Have a good day,neutral
Going to third,neutral
did I mention my BF bubbled the WSOP employees event after 12 hrs with AA  Working doubles  now for the next 6 weeks,neutral
Def isnt I dont even feel like me without a pic next to my tweet,neutral
Editing all the photos I took at my brothers soccer game Hes got a lot of work to do as a coach,neutral
Just passed the exit to Baltimore,neutral
Morning world x its sunday already i think im guna chill at my house 2day,neutral
new super power camping place gt 24 hr MAC  Springleaf Tower  still eating my fries,neutral
45H13Y thats no fun  server change,neutral
Decided to boot Vista after a few months of hiatus spent two hours updating forgot the original reason for booting Vista gave up,neutral
work work work my desk is a sea of papers and I am the dinghy being tossed about in its waves,neutral
Drinking coffeeMMMMMcoffee,neutral
giddygirlie well that does make me feel better about staying up even later to watch the daily show  raisinlike lay on the guilt again,neutral
ruecian something for you is on its way in the mail to your PJ address just fyi,neutral
Jeewilikersyou should call school and tell them you have swine flu so we can have the day off,neutral
lylyhameron Ive seen those already I link them in my lj post,neutral
Heading home,neutral
Oh tonight Looking forward to it,neutral
Mary Are you not receiving my texts,neutral
sloppyness only you babe lt3,neutral
itsJorx what do you mean jorx,neutral
My brother is planning on moving to vietnam and staying there forever,neutral
djpayce i wanna play  golf,neutral
michaelqtodd read your status update amp just wanted 2 b sure I was on your follow list  Hope u r having a wondefl wkend Michaelblessings,neutral
still at home goodness,neutral
thinker80 yes please  and if youre gone i might actually get some work done lol,neutral
hee hallo questredactie,neutral
yeshenia,neutral
Loong day In bed cuddling with papabear and watching south park Yay my bday bbq tomorrow Cant wait,neutral
elliottp Ill follow anyone who is a sticker for usage,neutral
tommygun that is the truth,neutral
Home good night world,neutral
TIMberland LMAO I know I know,neutral
Check this video out  Bylaurenluke  Make up Launch They are here available now   httptinyurlcomcudamo,neutral
Got an email from Unitedairlines telling me I could have got my monday flight to SFO cheaper amp Biz class if I had booked it tomorrow,neutral
mozert requiem tonight,neutral
ClipperPrincess No I havent made my page yet  Had to work,neutral
and so to London in a car thats about 500 degrees with no air con,neutral
I hate today,neutral
andyclemmensen whens the sway sway winner announced,neutral
feels my cousin is a monkey  httpplurkcompx23pa,neutral
gahh im so tired right now,neutral
well i guess it all dependsundergarments,neutral
monsterchew thanks Will check next time Im in Target Its over an hour away,neutral
I had a horrible dream  it had to do with a scary face now im awake for the rest of the night God dammit ,neutral
lostalone So wish we could all be there,neutral
