Text,Mood
ChrisLAS never tried to FTP to S3 but I use FireFTP Firefox browser addin  no mention of S3 support on their site though,worry
Hi everybody Sorry for the long listening Iwas too busy,worry
djeebus i cant drink cause i dont have a dd to take of home,worry
Feel quite down not quite sure why though s so going to bed  night everyone x,worry
melzygirl you have no interview today,worry
EdwinIsRaDd why did you never buy bagels when i was tehre i feel so unloved  haha,worry
Oh yea and I feel really feckin tired today ,worry
LushLtd why cant i buy the new night in for toes i see it its within my grasp but its just not bringing it to my shopping cart,worry
hypervenilating cuz i just watched keith urbans new video   trying to calm down and im realizing how far away august 13 is,worry
adamgriffiths Oh maybe she will cope then Now people are definitely going to vote for her,worry
Brian cat still hasnt shown upI feel sad and sick Im afraid hes been eaten by something    It doesnt look  good,worry
maltpress sorry  didnt mean to   hope you can think positivly about being 80 and looking back on 30,worry
watching quotSteel Magnoliasquot then going to bed I have to babysit at one tomorrow then give mommy her gift  night lt3 peacelovejonas,worry
New pic Twitter is finally letting me change my pic  For those that missed it Fannish Inquisition is now Fannish please follow,worry
Tweetioi in class is a real problem  Taylor,worry
tutugirl1345 you could say that I left it in VT and have been Blackberryless since Tuesday Night Im lost,worry
start work 2 moro at 630  not looking forward to it,worry
riding daddys bike yes a mans bike very convenient NOT in the dark without glasses on i was scared  but i survived HAHA,worry
back to work tomorrow  whose idea was it to go back on a saturday Oh wait that would be mine FAIL,worry
violetph  Gods sake it isnt even your birthday yet  i need a cool job like that,worry
Internet is getting damn slow today,worry
beingnobody aww that is sad,worry
konstantinshero now my heart isnt cold  but im still missing you,worry
Every day is Mothers Day Dont wait for 1 of 365 days to come around to show your mom how much you appreciate and love her,worry
GOOD MORNING TWEETER WORLD,worry
Ahh its so gloomy out  Im pretty sure I just heard thunder eeeeeeek,worry
pob34 done potshad lunch now eatin chocolateLOL,worry
getting ready waiting for cor picking up josh movies amp out to dinner  then trailer perhaps baccck to work tomorrow,worry
symphnysldr whats goin on hun  Im worried about you,worry
FawnBZee,worry
Watched Australia last night and got to say bloody fantastic film with the added bonus of Hugh Jackman  definitely a got to see movie,worry
icyjoey dont frown my lil aussie I still love you muah,worry
found rollo and got happy  hmmm guess i really do need to be inserted back into the matrix 0o,worry
reeheally hoping the rain stops by the time i get off the metro at courthouse i didnt bring an umbrella today,worry
is sad to go to work cuz its TermiNedas last dayand little monkeys last day too,worry
myloveshine haha i hear that  ill be done at 7pm though Dx so youll be out far before i am not to mention i gotta pack my stuff up xx,worry
Just had another Armyprovided root canal Not fun Im starving and craving lunch at Paloma Blanca Thats a long way from here,worry
nickcarter THE LINK DOESNT WOR,worry
aplusk oh good luck on the movie,worry
im hungry i want scrambled eggs again my grandma always makes perfect scrambled eggs my mum sucks at it so ill go make some myself,worry
Working technology I love you WAZ,worry
I need skott right now,worry
owww back pain  hm walmart or no i could get cupcakes,worry
tommcfly what did the times say and thank you,worry
man its weird Moms cooking is giving me so much nutrition but also so much unladylike gas,worry
Taking Horse Pills hoping I can get some sleep tonight,worry
At my parents net is good  Enjoyin myself too,worry
You spelled my name wrong but message received   httptinyurlcomkrw9p3,worry
Frustrated with life on a whole new level  Trying to trust God in all of this,worry
What a bad day,worry
mcevoy1rachael yupp ts better than people being rude to her  x,worry
Guess I should have called  See ya,worry
induce1 Panchitos burfday party tonight wish you were here kiddo,worry
About to embark on a large tour of bars for a project  Hopefully I wont die from alcohol poisoning,worry
home day scale from one to ten is an 8  damn i feel old compare to him haha so cute,worry
JeffShemano of course LOL about to eat more,worry
Bensue aww at when she was cryin thoi want her to get thrui feel sorry for her  shes so good tho,worry
Does Real Detroit Weekly not have a websiteOh the horror the horror,worry
love it when my sister brags but shes too tired too spell bowling right haha its ok I lt3 her,worry
Last day at DMA over     a million sad faces,worry
Ready for the trip Not ready to leave my baby,worry
BonusJonas Lucky Winter is coming for us,worry
Youtubes tubes appear to be clogging up somewhat today connection errors a plenty,worry
save mei feel like im going crazy   httpblipfm5z193,worry
debtguide Cool Guide My best Tip Do NOT Use Them Unless Absolutely Needed ,worry
JenWalker21 sadly no Ill be going to the killumbus show I really want to but no one wants to drive me there,worry
LisaTalkingTots Oh my goodness  How AWFUL,worry
dancinqueenie Morning I have loads to do 2day  goin for a walk 1st to get rid of last nites haribos,worry
greasemusical Hi I hope Ray is ok Please give him our love and hope he returns soon Hope its not too bad,worry
craigeryowens I work at a movie theatre in Toledo and Id let you come see it for free But its not in 3D,worry
urgh theres a power cut,worry
oh god theyre breaking down so much plaster what are they doing in there  i like walls thanks,worry
CarolzS I know McFly gonna be in Brazil  Say them helloI wanna be there,worry
TheRealNobody thanks  im up every night all night bad sleeping schedule lol why are you still up,worry
thegoodhuman Sorry to hear wish there were words to make it better you,worry
cheesygiraffe aww I hope you feel better soon,worry
totally overstressed  going to work now  just want the college work to go away  i dont wanna fail,worry
drsteggy The evidently didnt have any of the smaller ones   I will keep looking  I got a keen thing though for 7 that should do,worry
endsiny No worries doll its what Im here for I luvs you Tomorrow is a brand new day  Hugs,worry
 looks like its gonna rain,worry
feels guility  sorry bout that  httpplurkcompwyqow,worry
working allllllllll weekendhow thrillingand i have to say bye to goshy on sunday cause she is leaving for poland for 3 months,worry
GaltsGhost LMAO shush with my illness comes the joys of multiple mouth ulcers and i think they are coming back  they JUST healed,worry
looks like the eprocurement email address from office mate is blacklisted by IT here asking them to whitelist now,worry
Beadinpath Hi Heather I dont know why but I just saw your messages from April Have not been very twitter friendly,worry
I am up and feeling pretty damn gud I dont even have a hangover what a nice feeling,worry
chillin after a LOOOONNNGGG day of basketball  hella tired sleepy time zzzz,worry
I miss digitaldragon and motoash  I wish theyd talk to me more often,worry
ive got a headache now,worry
The geographY was an exam todayBut turned out well  OMG on Wednesday will a English exam xD   I would be very nervous,worry
twebbstack haha amp you can tell your kids how I was the one who hooked youz up  lmao,worry
MikeWSt the wheater here in Austria should be bad for the whole weekend Sorry,worry
Im really tired today  I must have slept very badly Im glad its an quotoffquot Friday but Ive still got a ton of stuff to get done  fb,worry
DougieMcfly Haha dude we have the same bdate p Ill wish u ur bday the 3oth November Ill also turn 16  Can u reply to me please ,worry
uhh I wish someone would include me in their follow friday  would be great to get more followers,worry
PerezHilton lady gaga tweeted about not being impressed by her video leaking just so you know,worry
wajeeha i hope you knew its due tuesday,worry
Am I the next Blumenthal,worry
iantalbot It was indeed a lovely evening Over far too quickly  I got home at 1115 in the end Coffee in bed this morning,worry
misses Nanny,worry
Have hardly worked out in the last two weeks but am losing weight  Fear Im losing muscle  Just made doc appt for injured foot,worry
Karine Ruby quotformer Olympic snowboarding champion dies at 31quot httpbitlyuKRBg,worry
I feel like a lost puppy without my phone,worry
Education doesnt move forward because we keep repeating our past sigh,worry
tooshort55 itll probably come out like Im drunk or somethingIll be so nervous LOLthats why we will be there to help eachother,worry
good talk with broskey  muchos needed,worry
prsvr Ok then  I was doing finenow not so much lol,worry
Would appear not  note to selfchange perfume  What to do nowHmm do I get the tarot cards out or not,worry
mitchelmusso I wish I would have called you but unfortunatly call the US from Scotland is a bit expensive  Gutted lt3,worry
It hurts to breathe again Why,worry
I want to change my twitter name but I cant think of anything,worry
In a rush   Lunchtime anyway,worry
my whole back is burnt from tanning ouch,worry
Poor Flores Not happy about the latest news  Nats,worry
Hey dudes 4AM Please check out my blog at httpstevencohmerblogspotcom and my youtube channel httpyoutubecomstevencohmer,worry
AlfieJG I dont think I am my sisters refusn to get me a ticket now  what you doing next week,worry
Listening my own playing on a friends album and being disgusted by every second of it Damn I suck  Normal reaction Every album,worry
Dimples was in the preview are they not on today  It hasnt aired here yet via httptwibesCPF,worry
Doesnt feel well and Derek wont get me any medicine,worry
hahas  dam tried  just nw got exam  don know how much i will get   but i having fun today  with my pri sch friends  until 5plus  D,worry
mmWine Oh I would NEVER want that to happen  But you know if you got lost Id find you,worry
GreeGreece oh wait your in Greece Im in the US of course you think differently,worry
got another long day of papers and projects tomorrow  but this time one of the projects is shaving its been like 2 mths lol man legseww,worry
Cre8tiveSin sarcasm  i need a PJ to fly to the hotspots and party and fly home for work the next day,worry
I am sick very sick sore throat and flu,worry
neg2led whats wrong  maybe I can help,worry
Sad that the Statue of Liberty will completely reopen 2 weeks after our NYC trip,worry
httptwitpiccom4w70j  Left This is your brain Right This is your brain on drugs,worry
just doesnt understand why this thing wont save my photos  Defo uggo lol,worry
I am craving Burrito Boys  Large halibut with everything on it no jalepenos 1 line hot sauce Can anybody hook me up,worry
Been working on a framework for web based SL application Have product registration server login site security amp comms all done,worry
Getting ready to go to Brighton to find myself a new suit from GreshamBlake  Sunday  me time,worry
runaholickassy i spent the whole day shopping with Aiza  i dont really like shopping  still i had fun but my feet didnt,worry
Thank you all so much Hopefully everything will be okay  Tons of kisses to all of you  httptinyurlcomdxa8xg,worry
WHY CANT I FIND IT,worry
MichaelHewitt Im not posh enough to read Tatler,worry
my tummy hurts,worry
chillin wish i was with my pals in il,worry
my laptop broke who wants to help a girl out and take me to best buy this weekend please ill feed u,worry
cathrynbray sorry,worry
Why am I having such a hard time falling asleep,worry
I cant believe I thought I had a morning shift today and told Alex that I could take him to the airport  His flight is during my shift,worry
Keiyaunna I normally dnt sleep until like 6  cud never sleep at night n ur entertainment,worry
JKeith1982 hmmmm thats not nice think you should take it back I cant help it Im hungry No food in this office,worry
Killing people  no not realy Oo just bored although it does sound like fun,worry
Again No PF Changs for lunch    Booooo,worry
mathewsanders Floor mopping sounds unappealing,worry
GabrielleUnion dont let anyone run you away from anything,worry
glennbeck wish we could come see u on Denver  husband lost his job and cant afford it,worry
iantalbot Youre still welcome  the doors wide enough for your zimmer frame,worry
wonky73 Im just too busy these days to twitter or blog,worry
Dudes nothing to doon a friday,worry
today sucks so far  god please make it bettterrrrr,worry
I am never going in to town on a sunny friday in half term again eugh got no electricity,worry
wendywings Just hoping youre ok sincerely concerned,worry
omg i have so many finals to study for  i so freaked out that im gona fail,worry
Off to work I go,worry
Sorry that your tummy hurts deathbyhistory  i got a tattoo like half an hour ago,worry
Jus sittn here thinkinwow yo my boy is really gone Smh yo Its bout to be 3 weeks on Sunday  RIP VON,worry
Watching WALLEits so cute but sad,worry
TeamTSwift  thats bad luck,worry
Dont really feel like I got a tan  I gave up and am working out instead Skin cancer is overrated lt3 CJ,worry
I cant believe tour is almost over,worry
WOW i just drank a drink of water  12 ice cubes that took ages to melt i now have brian freeze,worry
checked dels new blogsite YAHOO im just excited to what it will bring  go del,worry
MorningToast Once James Cameron touches something and revolutionizes it someone else comes along and fucks it up,worry
I had my hair cut today and my boyfriend didnt notice,worry
Have a golf ball sized swelling on my ankle and its turned black and blue,worry
Been working lots of overtime this week Only just realized I booked a half day tomorrow so this week will just break even,worry
lexjosephine I heard about your reply im so jealous kevin is my favorite haha,worry
Big Header Folio httpbitlyMYmeA  has been up 2 hours no sales yet  Im really impatient lol,worry
Jane is really sad because she probably wont get perfect on tonights quiz without the missing article Shouldve asked someone for it,worry
sore from ultimate trying to figure out how to pay for school next semester,worry
why yes jeeves bring me that noose there  TOO MANY ASSIGNMENTS,worry
mylesagnew NICE Got any that are indexed that you want to unload  I need a few,worry
Is losing money in Vegas,worry
It rains and it sucks so much because its the second day in a row,worry
What a great day Time with some family an amazing voice studio party at my profs home and a finance study date with allysonmarie,worry
The one day I do my hair weather sucks  where is the sun,worry
ONLY 1 thing sucks about holidays worrying about pets Cats will be tgthr  quotcat resortquot but Jonesy wont have much company  dadinlaw,worry
sinus headaches suck big time,worry
finally off to bed almost everything is packed gotta be up in about 6 hours to get ready for a double shift of work,worry
How did I manage to schedule all my bills to eat my money all at the same time  EVE rent and phone are all within a couple days ,worry
xxm0rgann aww morgan i wish i could have realized that a while ago instead of putting myself through it your strong and i love yoult3,worry
im so worn out this week has sped by soo fast gonna ask mum if we can go to the movies im desperate,worry
im pretty boredtried my mom is going to be home in an hour kassi911 is fixing to leave aww  shes going to texas for a month,worry
Im not doing the hunt i was in the middle of making it but all my work got erased  sry guys now i look like a idiot for replying 2 all u,worry
My mind is calm amp my heart is happy Life is good   Would it be ok if I took your breath away ,worry
fankri haha thanks Tiff   it went well but they WORE ME OUT lol im too old for this ,worry
I wish I lived closer to the girls  Im tryna chill on a Friday night    winonapatron next weekeeend Drink all day AND night,worry
just got rear ended,worry
feeling extremally ill,worry
watching The Uninvited in my room Cant wait to go home But I have to go to the Deid first,worry
Poor Lil JMan has a fever I cant wait to go home and hold the little man,worry
The test today was killer I didnt even manage to finish on time,worry
misses laurencarll so much,worry
Got insurance forms for Polo Feel a bit  Has to be done though,worry
watching click they are talkin about twitter and celebrityTweet  im just gonna get ready for work,worry
it is red hot bin tryin 2 get 2 sleep 4 ages but i cant,worry
cfieds  im sorry to hear that,worry
heyheykarla Im sorry about your car I feel for you,worry
my body is aching I can barely movebut its worth it to be champs,worry
Cant stop coughing feel like I might have bronchitis again no fun,worry
despertando megadespistado me ire a la u y luego full fin de semana on the beach saldrï¿½ en wild on,worry
Damn looks like the USB card reader that I got from Dealextreme doesnt work I can see the files on the card but they are read only,worry
Head is throbbing from lack of sleep and still have mucho work Doesnt feel like a Friday,worry
Grrr I cant even practice Trumpet or vocals because my glands in my neck hurt too much Guitar it is then,worry
bellelumiere So I could just do my own thing without having to live up to any expectations,worry
slaving away at work,worry
feels very very sick  hmph,worry
ohmanitsjessa I KNOW I KNOWstop clapping,worry
chrissyst so u are very burnt  sorry back or front burnt,worry
just got my BMTH concert tickets   youknowimsofreshtilldeath,worry
tweevii1222  awwh i heard from daniel that you were sick feel better,worry
BSBVBK im trying to fix it it doesnt do it  and its quotahi dios mioquot but u did good lol,worry
forgot his access card in the carï¿½too lazy to fetch it,worry
marialuvsu i guess ill never have it  but the sad thing is that u didnt put an Alternate email cause if u dont remember ur secret,worry
Vancouver gets tough with slum landlordsew backed up sewage   httpbitly16UrvV httpbitly16UrvV,worry
OMG i havent been on twitter all day  going thru withdraws,worry
gonna go outside with my daddy gonna take a ride with his new triumph,worry
My computer is broken,worry
kateblogs Its never too late  they just need to buck their ideas up and stop being such a bunch of stuffy old reactionaries,worry
tabfam Oh god thats terrible,worry
uncomplex not sure I can make it afterall,worry
There  was just a horrific fight at my school  glad everyone is ok and that its Friday,worry
TeamCyrus AHHH still not following Do you think she forgot,worry
momebie omginorite Id be all fancy and tophatted all the time its really too bad I cant grow a handlebar moustache,worry
ugh i dont feel like going to work today,worry
I am so bored,worry
This is beyond terriblemy friends 18 yr old daughter jumped off the skyway bridge this morning She was a beautiful girlsuch a loss,worry
Staging consult ltr 2day in beautiful town of Dundas X Files filmed episode there once Think Ill run in2 David Duchovny Probably not,worry
freshypanda I work with drunk golfers it can be exciting It wasnt bad  Yours sir,worry
SusanCrenshaw Uh oh  Hope nothing too damaged,worry
LysdelTellez I am lost Please help me find a good home,worry
missing loverboy so much,worry
A little bit of good news,worry
must be time to go home  yes indeedy,worry
demios101 oh sorry to hear about this too  sad,worry
ceichstaedt I guess itll work under fusion Otherwise youll have to boot directly to Vista just to do some online banking which sucks,worry
corcorjdore I hope you meant ten hour shiFt ya nasty Poor guy either way   httpmylocme1ZSJ,worry
i need monies  school is expensive,worry
AlexMaza thanks for the follow Isafailure was supposed 2 b a team thing but my friend hasnt emailed me or communicated n 4ever,worry
Isss boredddd gotta be up in the morningg,worry
fortrel The newest versions are not any better,worry
Marcina bifnaked bif doesnt come down far enough south for me,worry
they arent selling jamba juice at my school today  theyre going to sell it next week on monday,worry
tinchystryder why is it your last EVER uk tour   x,worry
just arrived at eurodjangocon on about 150 fellows i cant see a girl,worry
wizofozgurl I think Im going to be the only lame person to cry for Jays last episodelol I wish I were able to go,worry
mmkayy TOTALLY going to bedd now i mean it im only gonna get 3 hours of sleep tonight,worry
kabobbins nevermindI kept reading and see yall r gonna be in Williamsburg   Ill mind my business now lol,worry
Guys will go see Constance 	 logically,worry
My back is killing me  It wont keep me from dropping it lowhope I got someone to pick it back up tho LOL,worry
MelShay  u aint lost me im right here,worry
vicenzo2009 No star replies to me,worry
Littleradge  Im not even in your situation and now Im sad Im sorry thats really sucky,worry
I wanna leave after 2nd period cryy,worry
I bought a Leica M8 charger arrived DOA Called Leica  got transferred around and left a VM  atleast the RF isnt misaligned,worry
quotNo more sorrowquot by Linkin Park,worry
mcvie saying goodbye to something familiar never becomes familiar,worry
I feel bad for John and Kate And the 8,worry
pixonu its ok mate I stayed in as well  losers arent we,worry
I still sound like a man,worry
i look like a freaking tomato  goin to graduation,worry
going through security already miss my baby,worry
false alarm on the house,worry
Im glad I dont have class on Fridays I need the break Algebra test on Wednesday,worry
Its tough being a thick chik,worry
httptwitpiccom4wkpl  Widescreen laptop  rotation  comics  Awesome,worry
gettemkbr yo u cant love 1 twin and not the other lol,worry
learning for school now ,worry
Dell FX100 PcoverIP audio device Teradici is giving me a hard time in Linux Ubuntu Jaunty  Kernel isnt loading the sndhdaintel drv,worry
SassySpider follow me too,worry
shut up,worry
ceciliaa What did he say about it Gosh I missed the yesterday live chat I was at bed sick,worry
i guessed my leg havent healed from the old injuries  but i can still run though and kick ball haha but will sometimes fell a sharp pain,worry
sos100 internet billing with fee of 30 and only in 13 countries and a setup cost of 5000 for usa alone,worry
Started following QueenRania for a change,worry
goddessfleur youre so far away I dont know what to do,worry
TheComputerNerd so havent seen any videos the last few days  hope everything is ok,worry
142Staircases I seriously miss you and youre right I already asked Justin to teach me but he hasnt told me how to yet,worry
i freaking LOVED star trek  now were watching xmen,worry
iFollowMike ugh Im not doin too good,worry
JetGirlArt same as I to bad Im a programmer only in this company,worry
No school again This time cuz im sick,worry
I Miss Daddy and Mommy,worry
shawin Ive been using the Sennheiser CX 300 earbuds for 8 months and I love them  Dont know if theyre available in MU though,worry
Well can ya please send some luvin to JonathanrKnight   im sensing deep fiery anger surrounding his presence right now,worry
Its mother day my mom is still there and better than a week ago I am happy  Weird knowing its the last one tho,worry
StartSwimming Ill be in Heerlen on Sunday but you wont be there right,worry
Its a sad economy Just heard of another friend losing their job  so sad But just a reminder that,worry
no please,worry
feels sorry every time Im printing out I use like 200 new papers,worry
Dilated pupils suck The computer screen hurts my eyes so I wont be on the comp for a while,worry
Thinks that my friends lifes go around with what they boyfriends do and then they have not time for us girls,worry
My foot still hurts from stepping on a spiderowwwwww,worry
Oh thank god  so sad that Im this happy,worry
Time to wind down and relax a little  I can only change the world a little through Twitter each evening  The rest will be up to others,worry
quincyanne Yes Im originally from Argentina And very mystic about that  ï¿½ bientï¿½t de te lire Quincy,worry
Just found out a friend and his son fell down a 25ft shaft onto concrete today They are alive at least Dont know much else,worry
just wake upand i got flu  httpplurkcompx2zp6,worry
It just occured to me tonight is Cheris Prom NightI was suppose to go with her 970 miles makes that kind of difficult,worry
casablancadonna Glad TS brought it Sorry about ur foot shortyur gonna have to relax wit the heels,worry
Happy Monday tweeples hope it wasnt to hard to get out of bed and back in gear,worry
trying to figure it out,worry
Poor little Holly will be up all night preparing her act for tomorrow,worry
kevinwilliams yeah I guess so  it makes me very sad though becase the disc is scratched,worry
ohh shit i just realized she still not talking to me  it b like dat some times,worry
stephrose Mornin   Missed dance time so I guess I will have to dance extra hard tomorrow,worry
good night fellow Twitterati back to work tomorrow,worry
I dont think the coffee at work agreed with my tummy,worry
johncmayer if ur as awesome as i think u are u would sooo write me back  a lil something   lt crossing fingers,worry
caluvminwoo  Way too many people indeed I only recognize the Chinese guy LOL,worry
prd3000 Also I am technologically challenged and have a cell phone that only makes phone calls  Cant tweetb4Ueat,worry
renay How come,worry
These nice boys realized that we were too short to see over them at the concert and moved   Ugggg now its time to pack  Early flight,worry
oh thats hardgoing Im writing a book at the moment so am motivating myself to press on with that,worry
smilyross Do tell,worry
I think its time for a snack  Then to get day 7 sent out oh the procrastination,worry
horstp funny that We had outgoing email issues most of the day too Thank the gods for seperate adsl2 connections,worry
shaundiviney best movie ever,worry
Omg going to die of swine flu when I go to Melbourne,worry
cnystedt Good morning I certainly did,worry
Busy Busy Busy S Wont be on Ning for few days,worry
abraham not funny,worry
I buy the team Zotz and they decide to roast me,worry
pennydog Yucky  Time to bring out the vaccuum and go to War Our house is always a spider haven for some reason Not cool,worry
Very bummed I cant go to the shiftworkspace open house today   DD and I woke up with a stomach bug  Blech  Yall have fun,worry
tamij Whered that  come from No pup for now But certainly in the near future Maybe a beagle It depends I do muss my fatboy,worry
hopes tonight is an okay night,worry
I dont think that im feeling too well all the sudden im tired but scared to fall asleep cuz I know I will wake up sick,worry
Is this a lie FML F uuuuuuu I can be such a fool sometimes,worry
bcran well see Craig might just hog u guys haha I work till 10 tonight anyways,worry
donthateitskate  please dont,worry
ImpalaGuy Me neither  But itï¿½s getting better,worry
mamamikey paramore makes me want to punch babies  lol,worry
antennaswrvu i cant figure out how to listen to it from the internet,worry
So i sprained my ankle yesterday and it hurts worse today,worry
SophieeeeLouise How do you vote Im on the website but cant find how to vote,worry
Oh shit  I forgot to eat Grumble grumble,worry
nickcarter httptwitpiccom3mdce  ONE ROAD WHERE IS THE DESTINATION,worry
dianatruong sunbae my bad jst scratch wht i said  im talking nonsense here lol enjoy the perfs,worry
is SO frustrated Im stuck at home without any transportation to the global god conference Ahh,worry
KillzoneDotCom WHY,worry
Sooo much work so little time,worry
yourmajestyy haaawwell i get out of class at 1050i hope i make it,worry
its about to stormsoo much 4 goin out  ill just play on the net for awhile,worry
Im at work Ugghhhhh someone save me now,worry
not ready to say goodbye to spring awakening tomorrow ugh  anyone else going to be there,worry
I was a very naughty girl tonight dissappointed with myself,worry
i hope unni will make the audition  fighting dahye unni ,worry
Just got done discing found two discs in the last two days Solid  Wish pacheros would treat my koozie better and not throw it around,worry
sarahsss i wish i had friends i could spend the night with,worry
last nights paper writing sessionstill not done I need to prioritize better,worry
lexia first ripping off the bbc design now bebo For shame,worry
FRUITofDOOM Not sure if this is good or bad news for you but you are listed as staff httpwwwthesixthaxiscomstaff,worry
jeffcannata before I contemplate that any further Im gonna go ahead and take that as a compliment,worry
dspecial1 awww  thanks lol  ermm what happened to the studying  ha ha,worry
i dont know what to do on my lame fridaay  maybe go out with my besties,worry
Rinaspn aww  sick and i hate soup too,worry
bhl1 I hope so My sister lives there,worry
taking sad to a whole new level,worry
is saddened by Husker Accessno internet,worry
masterluke103 oh how the ladies will suffer now  LOL,worry
shit got to go do the grocery I almost got no more food  snif snif,worry
I keep pulling out my knitting at my desk and then putting it back  Not good  Not good    Tminus 15 minutes till release,worry
MissxMarisa Hell unlucky O and and it comes out next week here,worry
Ive got a headache  ,worry
This has been a dismal week,worry
ran over a worm skating  poor wormie but glad to be back,worry
my dog ran awayyy,worry
i really need a skateboard  ,worry
Dentist  my tooth really hurts amp0hhh yeahh Im with this girl ashliebrillault maybe you know her She was Kate on lizzie mcguireeelt3,worry
Beadz2Pleaz I think I might get some of that today  My throat is killing me It feels like its in my lungs,worry
May the fourth be with you  Oh come on no one had actually spelled it out yet,worry
Isnt looking forward to going back to work 3 days off isnt long enough,worry
Gary Just tried the Ommegang Chocolate Indulgence no chocolate no indulgence just  metallic  Best I can httpffim3o7RV,worry
shadys making me  Trying to code something if you know php HELP,worry
MizSocialite its 2 big I cant Use it 4 everday use,worry
travisroberts What would you know about packing Youre making poor Lauren do it all,worry
sharagrif what a riotnow you can tell youre friends youve got chlamydiabut youre hoping to get poxsyphilis soon,worry
nofearentertain Just read up on your Mom   Hope shes okay,worry
angisori Its not a reg gig yet but hopefully it will be Havent done massage in a while actually,worry
I dont know where to get my hair cut,worry
TokiWartooth  Thanks My moms seed is larger and already cracked and planted I hope Avalina isnt a dud,worry
I quite like baseball and bball oh and the odd gridiron match that a tiny tiny part of the worlds population calls football,worry
mapsadaisical just tried DMing you but it tried to download some strange file so stopped  How come no gmail MaccyM  Missing you  SADS,worry
sunburnt again,worry
put a pot of eggs on the stove to boiland forgot about themthen remembered them 45 min later wonder if theyll still b good,worry
Anyone have some advice I need it,worry
Achieving a new appreciation on how a xml build script can really be painful and cumbersome,worry
goooood mooorning people sun is out definitly spring now we had our first spring hail storm my car has dimples now,worry
10 25 Am Still waiting on the doc to come and break my water,worry
Stubinho you said you fucked up your nose,worry
Cat is anxiously watching wild turkeys in my back yardI think they have their eyes on my bunny rabbit,worry
ive made a terrible mistake   i need an auto save function for everything i do ,worry
now going to watch the brand new episode of The Hills  cant wait,worry
lachrist5067 7265 Cavs The score is and was LOL,worry
Sitting at the computer I should study  But Im not right now because Im procrastinating again XD,worry
BrittanyHauff Jz local movie here The titles virgin 2 p actually i feel not so good So tired n dizzy,worry
I WILL CRY    I cant believe that I lost the chat,worry
VintnersCellar If only they werent in Shelby Twp,worry
Hanging out with tomlazar and the Berlin Jarn guys  httpyfrogcom8c36ej,worry
just said goodbye to the younger bro  misshimalready,worry
Im so freaking afraid that once again Ive managed to stick my foot in my mouth and scare yet another person off   ,worry
I took my antibiotics and I still feel like crap,worry
Java is not working  hmph  Cant upload photos to Facebook,worry
Brittany moved,worry
Keiyaunna So i guess im stuck in the LOBBY,worry
the muscle in my back is cramping up hurts so bad owww,worry
sandysurap Thanks Theyre both so cute Havent been home for many years so havent seen them in person,worry
offically in DC   missing my numero uno,worry
Alixs graduation party,worry
stephxrawr ehhh no just a check up I have a dentist app next week though getting my molar pulledroot canal,worry
753  7 minutes till 8 This is not my best day  Im late for class again,worry
Little kids annoy the hell outa me by being all active and shouting and attacking me Etc,worry
tommytrc The race was Saturday night Jimmie didnt do so great Hes still in 3rd place,worry
MediaMolecule play my shitty levels D I got a bit too ambitious on one and broke the thermometer  so it only got half done,worry
wellity i think ima gonna clean my room  Gay i need to read a good book sense and sensibility here we come BEAT THE LILY,worry
Also why are paracetamol so hard to swallow Even when the long ones are snapped in half Ow,worry
On my way to a finalthe roads are really wet  hmmm Slipandslide,worry
jst came back from tel aviv,worry
OUCHthat really hurt,worry
has toothache,worry
2 hours after teleconference but cant go back to sleep got some work to do sigh sigh,worry
jordanknight are you TINKN the people on the street in NY waiting 4 friday are crazy Brooke,worry
jertronic it wont let me,worry
cant find any good version of 100 Monkeys song     still doesnt get how to send message things on twitter,worry
annoyed and overwhelmed,worry
learymay Oooh thats right by the zoo think in 2 months time that could be our regular other meeting place,worry
ProudKiwi missed you by 10 min haha went to sleep at 15 past but had a major anxiety attack around 630 again ugh  boo,worry
TwoSteppinAnt Damn,worry
melissahope why,worry
Petiethecat None of Meowmies friends have money and even if they did she wouldnt be able to pay them back,worry
Gutted The kitchen is empty literally EMPTY No even kidding Im so hungry,worry
moozmum aw im sorry  i was rooting for you just to let you know,worry
omfgiselle i cant do anything,worry
And this is what happens when Swine Flu gets to all of us  httptinyurlcom55hq2o,worry
Humangummybear Doodle whats wrong,worry
httptwitpiccom4w3he The pretty flowers john mains brought the ladies 2nite,worry
Lots of money  some DVDs and this cute thing httptwitpiccom4jble,worry
Paigex3 hah yeah its that bad not gonna lie o Have fun,worry
Man i cant belive that you did what you did Everything does not look as good as it is,worry
keylahtia yeah its goin to vmail now I CALLED it while i was in the store no luck,worry
Brand new is playing at the epicenter in July when Im in NY Jesse lacey why do you hate me,worry
Malcmail I wasnt given an exact date but it shouldnt be much longer Please accept our apologies for the inconvenience,worry
Aww I have a tummy ache,worry
Im so bunged up I Hate colds,worry
CHRISDJMOYLES Sorry to spoil it but he didnt this time,worry
Leaving the beach  Having a great day with vicente  We needed this time together,worry
At Rocky Cola Diner in Whittier tonight with teacher pal Mr B we had a great time chatting but no one else came,worry
A delay until midnight  bloody thomson,worry
JohnGunders I want Ulead back it was awesome and it worked But unfortunately its only for PC,worry
K now Im really going to bed even tho I aint tired  night lt3,worry
PinkLeopardPrnt WORD,worry
Thats it My local coffeeshop has sold me shitty stuff for the last time Im quitting,worry
Arghhhhhhhhh i cant keep up with these TwitterBones peeps,worry
